,team_name,player_name,player_id,position,started,played,minutes,fg_made,fg_attempted,three_pt_made,three_pt_attempted,ft_made,ft_attempted,oreb,dreb,reb,ast,stl,blk,to,pf,plusminus,pts,matchup_id
76,NO,toney-douglas,3979,PG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828418
77,UTAH,trey-lyles,3136196,PF,yes,yes,30,3,6,0,0,0,0,0,4,4,2,0,0,0,1,-18,6,400828419
78,UTAH,gordon-hayward,4249,SF,yes,yes,29,6,16,2,4,4,4,1,3,4,4,1,0,3,2,-27,18,400828419
79,UTAH,jeff-withey,2333797,C,yes,yes,24,4,6,0,0,2,3,4,3,7,2,1,1,0,0,-21,10,400828419
80,UTAH,raul-neto,2968361,PG,yes,yes,24,2,8,1,2,2,2,1,1,2,2,0,0,2,2,-22,7,400828419
81,UTAH,rodney-hood,2581177,SG,yes,yes,21,2,5,1,2,4,4,0,1,1,1,0,0,4,1,-21,9,400828419
82,UTAH,trevor-booker,4270,PF,no,yes,18,2,3,0,0,0,0,2,5,7,2,1,0,3,1,-5,4,400828419
83,UTAH,joe-ingles,2968436,SF,no,yes,22,3,6,1,3,1,1,0,4,4,2,1,0,3,3,1,8,400828419
84,UTAH,tibor-pleiss,4284,C,no,yes,24,3,7,0,0,2,2,2,0,2,1,1,0,0,4,-6,8,400828419
85,UTAH,trey-burke,2579260,PG,no,yes,24,10,17,1,3,0,0,0,1,1,4,0,0,0,1,-3,21,400828419
86,UTAH,chris-johnson,2325975,SG,no,yes,25,2,5,1,4,2,2,0,2,2,1,3,2,3,2,-3,7,400828419
87,UTAH,derrick-favors,4257,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828419
88,SA,david-west,2177,PF,yes,yes,25,7,8,0,0,0,0,2,11,13,4,1,0,1,3,20,14,400828419
89,SA,kawhi-leonard,6450,SF,yes,yes,23,6,11,2,4,1,1,0,4,4,3,2,0,2,0,14,15,400828419
90,SA,tim-duncan,215,C,yes,yes,26,8,13,0,0,2,2,2,6,8,6,1,0,0,3,27,18,400828419
91,SA,patty-mills,4004,PG,yes,yes,23,0,4,0,2,0,0,0,0,0,2,1,0,0,0,13,0,400828419
92,SA,danny-green,3988,SG,yes,yes,11,2,3,2,2,0,0,0,0,0,2,0,0,0,2,7,6,400828419
93,SA,jonathon-simmons,2579466,SF,no,yes,17,5,7,2,4,1,1,0,0,0,1,1,0,3,4,9,13,400828419
94,SA,kyle-anderson,2993874,SF,no,yes,19,6,9,0,0,1,1,1,2,3,2,1,0,1,2,7,13,400828419
95,SA,rasual-butler,1767,SF,no,yes,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,6,2,400828419
96,SA,boban-marjanovic,4376,C,no,yes,19,5,7,0,0,3,6,3,4,7,0,0,1,0,0,-3,13,400828419
97,SA,matt-bonner,1996,C,no,yes,7,1,3,1,2,0,0,0,0,0,0,0,0,0,1,4,3,400828419
98,SA,boris-diaw,2167,C,no,yes,16,1,2,0,1,0,0,0,1,1,6,0,0,1,0,1,2,400828419
99,SA,ray-mccallum,2528447,PG,no,yes,25,4,7,0,1,2,2,0,0,0,3,2,1,1,3,12,10,400828419
100,SA,manu-ginobili,272,SG,no,yes,23,6,10,2,4,0,0,0,2,2,5,1,0,4,3,8,14,400828419
101,CHA,marvin-williams,2797,PF,yes,yes,29,5,6,3,3,2,2,1,2,3,4,1,1,2,1,0,15,400828420
102,CHA,pj-hairston,2594816,SF,yes,yes,35,3,7,2,5,3,5,0,5,5,0,1,0,0,4,-12,11,400828420
103,CHA,cody-zeller,2579258,C,yes,yes,34,6,9,0,0,1,2,3,8,11,0,3,1,1,5,7,13,400828420
104,CHA,jeremy-lin,4299,PG,yes,yes,29,6,9,1,2,2,4,1,4,5,4,0,0,5,2,-9,15,400828420
105,CHA,kemba-walker,6479,PG,yes,yes,34,9,24,2,5,5,6,2,2,4,6,2,1,3,0,11,25,400828420
106,CHA,frank-kaminsky,2579294,PF,no,yes,23,1,8,0,3,1,2,1,4,5,2,0,1,2,0,-13,3,400828420
107,CHA,spencer-hawes,3211,PF,no,yes,9,0,5,0,1,0,0,1,3,4,1,0,0,0,1,-11,0,400828420
108,CHA,tyler-hansbrough,3991,PF,no,yes,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,400828420
109,CHA,brian-roberts,6641,PG,no,yes,15,2,7,0,2,1,1,0,2,2,1,0,1,0,1,-10,5,400828420
110,CHA,jeremy-lamb,6603,SG,no,yes,7,1,3,0,0,0,0,0,1,1,0,1,0,0,0,-10,2,400828420
111,CHA,troy-daniels,2489530,SG,no,yes,23,5,9,3,7,0,0,0,3,3,2,1,0,0,1,0,13,400828420
112,CHA,aaron-harrison,3064510,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828420
113,CHA,nicolas-batum,3416,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828420
114,PHX,jon-leuer,6452,PF,yes,yes,24,5,7,1,1,3,4,0,3,3,3,0,1,2,1,-6,14,400828420
115,PHX,pj-tucker,3033,SF,yes,yes,31,4,8,2,3,0,0,0,5,5,2,4,0,2,2,4,10,400828420
116,PHX,tyson-chandler,984,C,yes,yes,14,2,3,0,0,3,4,0,3,3,2,0,0,0,3,0,7,400828420
117,PHX,brandon-knight,6448,PG,yes,yes,40,7,15,3,3,1,1,0,3,3,7,0,1,3,3,2,18,400828420
118,PHX,ronnie-price,2807,PG,yes,yes,24,3,7,2,4,1,2,0,2,2,4,2,0,3,3,6,9,400828420
119,PHX,mirza-teletovic,4385,PF,no,yes,24,6,17,5,12,2,2,1,7,8,3,1,0,0,1,15,19,400828420
120,PHX,tj-warren,2982334,SF,no,yes,37,7,14,3,5,0,0,0,3,3,2,2,0,0,3,15,17,400828420
121,PHX,alex-len,2596107,C,no,yes,14,0,0,0,0,0,0,0,2,2,0,1,0,1,3,-1,0,400828420
122,PHX,devin-booker,3136193,SG,no,yes,32,7,13,3,5,0,0,1,9,10,2,1,0,1,2,10,17,400828420
123,PHX,markieff-morris,6461,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828420
124,PHX,bryce-cotton,2531054,PG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828420
125,PHX,sonny-weems,3467,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828420
126,PHX,archie-goodwin,2991281,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828420
127,MEM,matt-barnes,1765,SF,yes,yes,35,6,11,1,6,0,2,1,1,2,0,1,0,2,4,-18,13,400828421
128,MEM,jeff-green,3209,SF,yes,yes,25,3,12,2,3,2,2,0,5,5,4,1,0,1,1,-6,10,400828421
129,MEM,marc-gasol,3206,C,yes,yes,24,2,11,0,0,4,4,1,3,4,2,0,0,0,1,-13,8,400828421
130,MEM,tony-allen,2367,SG,yes,yes,29,3,5,0,0,2,3,1,4,5,2,3,0,1,4,-12,8,400828421
131,MEM,courtney-lee,3445,SG,yes,yes,21,0,6,0,3,0,0,0,2,2,0,0,1,1,1,-15,0,400828421
132,MEM,jamychal-green,2327577,PF,no,yes,18,4,7,0,0,1,2,1,3,4,0,0,0,1,3,3,9,400828421
133,MEM,zach-randolph,1017,PF,no,yes,25,5,13,0,0,2,2,3,3,6,0,2,0,1,1,-6,12,400828421
134,MEM,ryan-hollins,3008,C,no,yes,12,3,3,0,0,1,1,1,2,3,1,0,2,0,1,-9,7,400828421
135,MEM,mario-chalmers,3419,PG,no,yes,39,8,19,4,8,3,6,1,7,8,9,2,0,1,4,-14,23,400828421
136,MEM,vince-carter,136,SG,no,yes,12,1,3,0,1,2,2,0,0,0,3,0,1,0,4,0,4,400828421
137,MEM,mike-conley,3195,PG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828421
138,MEM,jordan-adams,2993873,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828421
139,OKC,serge-ibaka,3439,PF,yes,yes,25,3,6,0,2,1,3,0,5,5,0,0,1,3,2,12,7,400828421
140,OKC,kevin-durant,3202,SF,yes,yes,33,9,18,2,3,6,6,4,13,17,3,1,1,3,1,21,26,400828421
141,OKC,steven-adams,2991235,C,yes,yes,25,2,4,0,0,2,4,2,3,5,1,0,3,2,3,9,6,400828421
142,OKC,russell-westbrook,3468,PG,yes,yes,30,7,17,0,2,6,6,2,5,7,7,2,0,3,3,15,20,400828421
143,OKC,andre-roberson,2530596,SG,yes,yes,15,1,4,0,1,1,1,0,2,2,0,0,0,1,2,2,3,400828421
144,OKC,mitch-mcgary,2991041,PF,no,yes,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,400828421
145,OKC,nick-collison,1978,F,no,yes,17,0,3,0,0,2,2,2,2,4,1,0,1,0,3,5,2,400828421
146,OKC,kyle-singler,6469,SF,no,yes,4,1,2,0,1,0,0,0,0,0,1,0,0,0,2,-4,2,400828421
147,OKC,enes-kanter,6447,C,no,yes,22,3,8,0,0,3,3,2,6,8,1,0,0,1,2,9,9,400828421
148,OKC,cameron-payne,3064230,PG,no,yes,18,3,7,2,3,0,0,0,1,1,3,0,0,1,4,3,8,400828421
149,OKC,anthony-morrow,3474,SG,no,yes,18,3,4,2,2,6,6,1,1,2,0,0,0,0,1,2,14,400828421
150,OKC,dion-waiters,6628,SG,no,yes,31,6,9,2,3,1,2,0,1,1,3,0,0,1,0,18,15,400828421
151,OKC,dj-augustin,3415,PG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828421
152,LAC,luc-mbah-a-moute,3451,PF,yes,yes,19,1,2,0,0,0,0,0,2,2,0,0,1,1,1,4,2,400828422
153,LAC,paul-pierce,662,SF,yes,yes,24,5,9,5,6,2,2,0,4,4,1,2,0,1,5,14,17,400828422
154,LAC,deandre-jordan,3442,C,yes,yes,36,6,7,0,0,2,4,5,9,14,0,0,4,0,1,16,14,400828422
155,LAC,chris-paul,2779,PG,yes,yes,36,9,19,0,3,3,4,1,3,4,19,1,0,3,4,15,21,400828422
156,LAC,jj-redick,3024,SG,yes,yes,30,8,13,2,5,2,2,0,1,1,1,2,0,1,2,8,20,400828422
157,LAC,wesley-johnson,4247,SF,no,yes,24,1,7,1,4,2,2,0,7,7,1,0,1,1,1,-3,5,400828422
158,LAC,cole-aldrich,4267,C,no,yes,12,1,3,0,0,2,2,2,1,3,0,0,0,1,2,-5,4,400828422
159,LAC,pablo-prigioni,4182,PG,no,yes,12,0,0,0,0,0,0,1,1,2,1,0,0,0,3,-4,0,400828422
160,LAC,austin-rivers,6617,PG,no,yes,25,7,10,2,2,0,0,0,3,3,0,0,0,0,2,5,16,400828422
161,LAC,jamal-crawford,165,SG,no,yes,22,4,13,1,3,1,1,1,1,2,1,2,0,2,1,5,10,400828422
162,LAC,josh-smith,2411,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828422
163,LAC,lance-stephenson,4244,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828422
164,POR,al-farouq-aminu,4248,PF,yes,yes,26,3,9,2,6,1,2,0,6,6,1,0,1,3,1,-11,9,400828422
165,POR,noah-vonleh,3078284,PF,yes,yes,16,3,5,0,1,1,1,0,1,1,0,0,0,0,1,-1,7,400828422
166,POR,mason-plumlee,2488653,C,yes,yes,26,7,9,0,0,5,8,5,4,9,5,0,0,2,2,-13,19,400828422
167,POR,damian-lillard,6606,PG,yes,yes,43,7,25,4,9,2,3,1,6,7,9,2,1,3,2,-9,20,400828422
168,POR,allen-crabbe,2531210,SG,yes,yes,34,4,10,1,3,2,2,1,2,3,2,1,0,0,1,-15,11,400828422
169,POR,ed-davis,4259,PF,no,yes,24,5,8,0,0,2,4,6,6,12,2,0,0,1,4,2,12,400828422
170,POR,maurice-harkless,6591,SF,no,yes,22,3,5,0,1,0,3,1,1,2,1,1,1,0,2,0,6,400828422
171,POR,meyers-leonard,6605,C,no,yes,22,4,6,2,3,0,0,1,4,5,0,0,0,3,2,-1,10,400828422
172,POR,tim-frazier,2488945,PG,no,yes,8,1,2,0,0,0,0,0,0,0,0,0,0,0,3,-8,2,400828422
173,POR,luis-montero,3911666,SG,no,yes,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-4,0,400828422
174,POR,gerald-henderson,3993,SG,no,yes,17,1,6,0,2,0,0,2,2,4,1,1,1,1,0,5,2,400828422
175,POR,chris-kaman,1982,C,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828422
176,POR,pat-connaughton,2578239,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828422
177,ATL,paul-millsap,3015,PF,yes,yes,25,7,11,0,1,4,4,2,4,6,4,2,0,1,2,5,18,400828423
178,ATL,al-horford,3213,PF,yes,yes,24,7,12,1,2,3,3,5,4,9,3,3,3,0,2,31,18,400828423
179,ATL,jeff-teague,4015,PG,yes,yes,22,3,7,1,1,0,0,0,1,1,4,1,0,3,1,-3,7,400828423
180,ATL,kyle-korver,2011,SG,yes,yes,21,2,5,1,3,0,0,0,4,4,2,2,0,1,1,-2,5,400828423
181,ATL,kent-bazemore,6637,SG,yes,yes,25,8,15,3,8,3,3,0,6,6,4,2,1,3,3,17,22,400828423
182,ATL,mike-scott,6622,PF,no,yes,23,5,11,1,5,0,2,0,3,3,2,0,1,0,0,23,11,400828423
183,ATL,mike-muscala,2490089,PF,no,yes,9,2,3,0,0,0,0,2,1,3,1,0,0,2,3,-2,4,400828423
184,ATL,tim-hardaway-jr,2528210,SF,no,yes,19,3,6,2,3,0,0,0,2,2,3,1,0,1,1,18,8,400828423
185,ATL,thabo-sefolosha,3028,SF,no,yes,22,3,4,0,1,0,1,0,5,5,4,3,1,0,1,25,6,400828423
186,ATL,tiago-splitter,3233,C,no,yes,14,1,4,0,0,2,2,4,0,4,0,1,0,0,4,-1,4,400828423
187,ATL,shelvin-mack,6454,PG,no,yes,7,3,5,2,3,0,0,0,1,1,2,0,0,0,1,-2,8,400828423
188,ATL,dennis-schroder,3032979,PG,no,yes,19,5,7,2,3,2,2,1,3,4,6,2,0,4,4,33,14,400828423
189,ATL,justin-holiday,2284101,SG,no,yes,9,0,2,0,2,1,2,0,0,0,1,1,0,1,0,-2,1,400828423
190,PHI,jakarr-sampson,2608891,SF,yes,yes,24,0,4,0,1,4,6,3,3,6,3,1,0,2,2,6,4,400828423
191,PHI,nerlens-noel,2991280,C,yes,yes,24,4,8,0,0,1,2,6,7,13,2,2,1,4,3,-3,9,400828423
192,PHI,jahlil-okafor,3135048,C,yes,yes,27,9,16,0,0,3,4,3,4,7,0,1,1,3,2,-15,21,400828423
193,PHI,ish-smith,4305,PG,yes,yes,27,6,10,0,0,0,0,0,1,1,7,1,0,4,1,-5,12,400828423
194,PHI,nik-stauskas,2991042,SG,yes,yes,24,3,7,2,4,1,2,0,1,1,2,0,1,0,1,-11,9,400828423
195,PHI,carl-landry,3217,PF,no,yes,6,3,5,0,0,0,1,1,2,3,0,0,0,1,1,-8,6,400828423
196,PHI,richaun-holmes,2993370,PF,no,yes,15,2,5,0,1,0,0,1,4,5,0,1,0,0,2,-3,4,400828423
197,PHI,jerami-grant,2991070,SF,no,yes,21,4,7,0,1,3,6,0,2,2,1,1,1,2,0,-28,11,400828423
198,PHI,hollis-thompson,6634,SF,no,yes,22,4,7,1,3,0,0,0,0,0,1,0,0,2,0,-4,9,400828423
199,PHI,robert-covington,2490620,SF,no,yes,13,3,9,2,5,0,0,0,3,3,0,0,0,0,3,-13,8,400828423
200,PHI,kendall-marshall,6607,PG,no,yes,11,0,3,0,0,0,0,0,0,0,2,0,0,0,0,-3,0,400828423
201,PHI,isaiah-canaan,2490589,PG,no,yes,16,1,4,0,3,3,4,0,1,1,1,1,0,1,2,-33,5,400828423
202,PHI,tj-mcconnell,2530530,PG,no,yes,9,0,1,0,0,0,0,0,1,1,2,1,0,3,0,-20,0,400828423
203,BOS,jae-crowder,6581,PF,yes,yes,39,6,17,1,4,4,7,3,1,4,4,3,1,0,3,-7,17,400828424
204,BOS,kelly-olynyk,2489663,PF,yes,yes,33,6,14,2,5,2,2,2,7,9,2,0,0,0,1,-19,16,400828424
205,BOS,evan-turner,4239,SF,yes,yes,37,4,12,0,2,2,2,1,4,5,6,4,0,3,3,-11,10,400828424
206,BOS,amir-johnson,2769,C,yes,yes,22,6,8,0,0,0,0,1,5,6,0,0,1,0,3,-13,12,400828424
207,BOS,isaiah-thomas,6472,PG,yes,yes,33,5,17,0,4,4,5,1,1,2,1,2,0,4,3,-14,14,400828424
208,BOS,jonas-jerebko,3998,PF,no,yes,8,0,3,0,0,0,0,1,1,2,0,0,0,0,0,3,0,400828424
209,BOS,jared-sullinger,6624,C,no,yes,25,5,13,0,3,3,4,4,7,11,2,0,1,1,3,11,13,400828424
210,BOS,tyler-zeller,6631,C,no,yes,9,0,2,0,0,0,0,0,7,7,0,0,0,3,0,0,0,400828424
211,BOS,marcus-smart,2990992,PG,no,yes,30,3,11,2,6,2,2,2,3,5,2,2,0,0,3,7,10,400828424
212,BOS,james-young,3064509,SG,no,yes,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,400828424
213,BOS,david-lee,2772,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828424
214,BOS,rj-hunter,2983727,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828424
215,BOS,avery-bradley,4240,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400828424
216,CHI,taj-gibson,3986,PF,yes,yes,28,5,9,0,0,0,0,0,5,5,3,1,0,2,5,1,10,400828424
217,CHI,nikola-mirotic,6459,PF,yes,yes,27,3,10,2,7,3,4,2,6,8,1,1,1,2,1,22,11,400828424
