,team,season_start_year,season_end_year,season_type,game_month,game_day,game_year,game_date,matchup_id
0,bos,2004,2005,regular,11,3,2004,11/3/2004,241103002
1,bos,2004,2005,regular,11,5,2004,11/5/2004,241105002
2,bos,2004,2005,regular,11,6,2004,11/6/2004,241106018
3,bos,2004,2005,regular,11,10,2004,11/10/2004,241110002
4,bos,2004,2005,regular,11,12,2004,11/12/2004,241112002
5,bos,2004,2005,regular,11,17,2004,11/17/2004,241117027
6,bos,2004,2005,regular,11,19,2004,11/19/2004,241119002
7,bos,2004,2005,regular,11,21,2004,11/21/2004,241121002
8,bos,2004,2005,regular,11,23,2004,11/23/2004,241123011
9,bos,2004,2005,regular,11,24,2004,11/24/2004,241124020
10,bos,2004,2005,regular,11,26,2004,11/26/2004,241126002
11,bos,2004,2005,regular,11,28,2004,11/28/2004,241128014
12,bos,2004,2005,regular,11,29,2004,11/29/2004,241129019
13,bos,2004,2005,regular,12,1,2004,12/1/2004,241201002
14,bos,2004,2005,regular,12,3,2004,12/3/2004,241203002
15,bos,2004,2005,regular,12,5,2004,12/5/2004,241205023
16,bos,2004,2005,regular,12,6,2004,12/6/2004,241206009
17,bos,2004,2005,regular,12,9,2004,12/9/2004,241209022
18,bos,2004,2005,regular,12,11,2004,12/11/2004,241211025
19,bos,2004,2005,regular,12,13,2004,12/13/2004,241213012
20,bos,2004,2005,regular,12,15,2004,12/15/2004,241215002
21,bos,2004,2005,regular,12,17,2004,12/17/2004,241217002
22,bos,2004,2005,regular,12,18,2004,12/18/2004,241218005
23,bos,2004,2005,regular,12,21,2004,12/21/2004,241221014
24,bos,2004,2005,regular,12,22,2004,12/22/2004,241222002
25,bos,2004,2005,regular,12,26,2004,12/26/2004,241226024
26,bos,2004,2005,regular,12,28,2004,12/28/2004,241228006
27,bos,2004,2005,regular,12,29,2004,12/29/2004,241229029
28,bos,2004,2005,regular,12,31,2004,12/31/2004,241231002
29,bos,2004,2005,regular,1,2,2005,1/2/2005,250102008
30,bos,2004,2005,regular,1,3,2005,1/3/2005,250103002
31,bos,2004,2005,regular,1,5,2005,1/5/2005,250105002
32,bos,2004,2005,regular,1,7,2005,1/7/2005,250107002
33,bos,2004,2005,regular,1,8,2005,1/8/2005,250108004
34,bos,2004,2005,regular,1,10,2005,1/10/2005,250110002
35,bos,2004,2005,regular,1,12,2005,1/12/2005,250112028
36,bos,2004,2005,regular,1,14,2005,1/14/2005,250114002
37,bos,2004,2005,regular,1,19,2005,1/19/2005,250119002
38,bos,2004,2005,regular,1,21,2005,1/21/2005,250121017
39,bos,2004,2005,regular,1,22,2005,1/22/2005,250122001
40,bos,2004,2005,regular,1,25,2005,1/25/2005,250125030
41,bos,2004,2005,regular,1,26,2005,1/26/2005,250126002
42,bos,2004,2005,regular,1,28,2005,1/28/2005,250128002
43,bos,2004,2005,regular,1,29,2005,1/29/2005,250129004
44,bos,2004,2005,regular,1,31,2005,1/31/2005,250131002
45,bos,2004,2005,regular,2,2,2005,2/2/2005,250202002
46,bos,2004,2005,regular,2,4,2005,2/4/2005,250204002
47,bos,2004,2005,regular,2,6,2005,2/6/2005,250206016
48,bos,2004,2005,regular,2,8,2005,2/8/2005,250208015
49,bos,2004,2005,regular,2,9,2005,2/9/2005,250209002
50,bos,2004,2005,regular,2,11,2005,2/11/2005,250211002
51,bos,2004,2005,regular,2,13,2005,2/13/2005,250213002
52,bos,2004,2005,regular,2,16,2005,2/16/2005,250216002
53,bos,2004,2005,regular,2,22,2005,2/22/2005,250222013
54,bos,2004,2005,regular,2,23,2005,2/23/2005,250223007
55,bos,2004,2005,regular,2,25,2005,2/25/2005,250225026
56,bos,2004,2005,regular,2,27,2005,2/27/2005,250227021
57,bos,2004,2005,regular,3,2,2005,3/2/2005,250302002
58,bos,2004,2005,regular,3,4,2005,3/4/2005,250304002
59,bos,2004,2005,regular,3,6,2005,3/6/2005,250306002
60,bos,2004,2005,regular,3,9,2005,3/9/2005,250309002
61,bos,2004,2005,regular,3,11,2005,3/11/2005,250311002
62,bos,2004,2005,regular,3,13,2005,3/13/2005,250313002
63,bos,2004,2005,regular,3,14,2005,3/14/2005,250314030
64,bos,2004,2005,regular,3,16,2005,3/16/2005,250316002
65,bos,2004,2005,regular,3,18,2005,3/18/2005,250318010
66,bos,2004,2005,regular,3,19,2005,3/19/2005,250319003
67,bos,2004,2005,regular,3,23,2005,3/23/2005,250323018
68,bos,2004,2005,regular,3,25,2005,3/25/2005,250325002
69,bos,2004,2005,regular,3,26,2005,3/26/2005,250326008
70,bos,2004,2005,regular,3,30,2005,3/30/2005,250330002
71,bos,2004,2005,regular,4,1,2005,4/1/2005,250401001
72,bos,2004,2005,regular,4,3,2005,4/3/2005,250403002
73,bos,2004,2005,regular,4,5,2005,4/5/2005,250405027
74,bos,2004,2005,regular,4,6,2005,4/6/2005,250406002
75,bos,2004,2005,regular,4,9,2005,4/9/2005,250409017
76,bos,2004,2005,regular,4,12,2005,4/12/2005,250412020
77,bos,2004,2005,regular,4,13,2005,4/13/2005,250413015
78,bos,2004,2005,regular,4,15,2005,4/15/2005,250415002
79,bos,2004,2005,regular,4,17,2005,4/17/2005,250417028
80,bos,2004,2005,regular,4,19,2005,4/19/2005,250419005
81,bos,2004,2005,regular,4,20,2005,4/20/2005,250420002
0,bkn,2004,2005,regular,11,3,2004,11/3/2004,241103017
1,bkn,2004,2005,regular,11,5,2004,11/5/2004,241105004
2,bkn,2004,2005,regular,11,6,2004,11/6/2004,241106017
3,bkn,2004,2005,regular,11,9,2004,11/9/2004,241109017
4,bkn,2004,2005,regular,11,10,2004,11/10/2004,241110020
5,bkn,2004,2005,regular,11,13,2004,11/13/2004,241113017
6,bkn,2004,2005,regular,11,15,2004,11/15/2004,241115017
7,bkn,2004,2005,regular,11,17,2004,11/17/2004,241117017
8,bkn,2004,2005,regular,11,20,2004,11/20/2004,241120017
9,bkn,2004,2005,regular,11,23,2004,11/23/2004,241123007
10,bkn,2004,2005,regular,11,25,2004,11/25/2004,241125012
11,bkn,2004,2005,regular,11,26,2004,11/26/2004,241126025
12,bkn,2004,2005,regular,11,28,2004,11/28/2004,241128022
13,bkn,2004,2005,regular,11,30,2004,11/30/2004,241130017
14,bkn,2004,2005,regular,12,1,2004,12/1/2004,241201027
15,bkn,2004,2005,regular,12,4,2004,12/4/2004,241204017
16,bkn,2004,2005,regular,12,6,2004,12/6/2004,241206017
17,bkn,2004,2005,regular,12,7,2004,12/7/2004,241207005
18,bkn,2004,2005,regular,12,10,2004,12/10/2004,241210017
19,bkn,2004,2005,regular,12,11,2004,12/11/2004,241211001
20,bkn,2004,2005,regular,12,14,2004,12/14/2004,241214017
21,bkn,2004,2005,regular,12,17,2004,12/17/2004,241217029
22,bkn,2004,2005,regular,12,19,2004,12/19/2004,241219028
23,bkn,2004,2005,regular,12,21,2004,12/21/2004,241221030
24,bkn,2004,2005,regular,12,22,2004,12/22/2004,241222017
25,bkn,2004,2005,regular,12,27,2004,12/27/2004,241227008
26,bkn,2004,2005,regular,12,28,2004,12/28/2004,241228004
27,bkn,2004,2005,regular,12,30,2004,12/30/2004,241230017
28,bkn,2004,2005,regular,1,1,2005,1/1/2005,250101018
29,bkn,2004,2005,regular,1,4,2005,1/4/2005,250104027
30,bkn,2004,2005,regular,1,5,2005,1/5/2005,250105015
31,bkn,2004,2005,regular,1,7,2005,1/7/2005,250107017
32,bkn,2004,2005,regular,1,8,2005,1/8/2005,250108019
33,bkn,2004,2005,regular,1,11,2005,1/11/2005,250111017
34,bkn,2004,2005,regular,1,13,2005,1/13/2005,250113010
35,bkn,2004,2005,regular,1,15,2005,1/15/2005,250115006
36,bkn,2004,2005,regular,1,17,2005,1/17/2005,250117001
37,bkn,2004,2005,regular,1,19,2005,1/19/2005,250119017
38,bkn,2004,2005,regular,1,21,2005,1/21/2005,250121017
39,bkn,2004,2005,regular,1,23,2005,1/23/2005,250123021
40,bkn,2004,2005,regular,1,25,2005,1/25/2005,250125023
41,bkn,2004,2005,regular,1,26,2005,1/26/2005,250126009
42,bkn,2004,2005,regular,1,28,2005,1/28/2005,250128013
43,bkn,2004,2005,regular,1,29,2005,1/29/2005,250129026
44,bkn,2004,2005,regular,2,1,2005,2/1/2005,250201017
45,bkn,2004,2005,regular,2,2,2005,2/2/2005,250202002
46,bkn,2004,2005,regular,2,5,2005,2/5/2005,250205017
47,bkn,2004,2005,regular,2,7,2005,2/7/2005,250207017
48,bkn,2004,2005,regular,2,9,2005,2/9/2005,250209017
49,bkn,2004,2005,regular,2,11,2005,2/11/2005,250211017
50,bkn,2004,2005,regular,2,13,2005,2/13/2005,250213017
51,bkn,2004,2005,regular,2,15,2005,2/15/2005,250215016
52,bkn,2004,2005,regular,2,16,2005,2/16/2005,250216017
53,bkn,2004,2005,regular,2,22,2005,2/22/2005,250222017
54,bkn,2004,2005,regular,2,23,2005,2/23/2005,250223015
55,bkn,2004,2005,regular,2,25,2005,2/25/2005,250225017
56,bkn,2004,2005,regular,2,27,2005,2/27/2005,250227017
57,bkn,2004,2005,regular,3,2,2005,3/2/2005,250302020
58,bkn,2004,2005,regular,3,3,2005,3/3/2005,250303017
59,bkn,2004,2005,regular,3,5,2005,3/5/2005,250305017
60,bkn,2004,2005,regular,3,8,2005,3/8/2005,250308024
61,bkn,2004,2005,regular,3,9,2005,3/9/2005,250309003
62,bkn,2004,2005,regular,3,12,2005,3/12/2005,250312014
63,bkn,2004,2005,regular,3,13,2005,3/13/2005,250313019
64,bkn,2004,2005,regular,3,16,2005,3/16/2005,250316017
65,bkn,2004,2005,regular,3,18,2005,3/18/2005,250318017
66,bkn,2004,2005,regular,3,20,2005,3/20/2005,250320011
67,bkn,2004,2005,regular,3,22,2005,3/22/2005,250322017
68,bkn,2004,2005,regular,3,24,2005,3/24/2005,250324017
69,bkn,2004,2005,regular,3,26,2005,3/26/2005,250326017
70,bkn,2004,2005,regular,3,28,2005,3/28/2005,250328030
71,bkn,2004,2005,regular,3,30,2005,3/30/2005,250330017
72,bkn,2004,2005,regular,4,1,2005,4/1/2005,250401018
73,bkn,2004,2005,regular,4,2,2005,4/2/2005,250402017
74,bkn,2004,2005,regular,4,5,2005,4/5/2005,250405005
75,bkn,2004,2005,regular,4,7,2005,4/7/2005,250407017
76,bkn,2004,2005,regular,4,9,2005,4/9/2005,250409017
77,bkn,2004,2005,regular,4,13,2005,4/13/2005,250413011
78,bkn,2004,2005,regular,4,15,2005,4/15/2005,250415028
79,bkn,2004,2005,regular,4,17,2005,4/17/2005,250417017
80,bkn,2004,2005,regular,4,19,2005,4/19/2005,250419017
81,bkn,2004,2005,regular,4,20,2005,4/20/2005,250420002
0,ny,2004,2005,regular,11,3,2004,11/3/2004,241103016
1,ny,2004,2005,regular,11,6,2004,11/6/2004,241106018
2,ny,2004,2005,regular,11,9,2004,11/9/2004,241109018
3,ny,2004,2005,regular,11,12,2004,11/12/2004,241112018
4,ny,2004,2005,regular,11,13,2004,11/13/2004,241113011
5,ny,2004,2005,regular,11,16,2004,11/16/2004,241116024
6,ny,2004,2005,regular,11,18,2004,11/18/2004,241118010
7,ny,2004,2005,regular,11,19,2004,11/19/2004,241119006
8,ny,2004,2005,regular,11,21,2004,11/21/2004,241121018
9,ny,2004,2005,regular,11,23,2004,11/23/2004,241123018
10,ny,2004,2005,regular,11,24,2004,11/24/2004,241124028
11,ny,2004,2005,regular,11,27,2004,11/27/2004,241127018
12,ny,2004,2005,regular,11,30,2004,11/30/2004,241130001
13,ny,2004,2005,regular,12,1,2004,12/1/2004,241201018
14,ny,2004,2005,regular,12,3,2004,12/3/2004,241203018
15,ny,2004,2005,regular,12,4,2004,12/4/2004,241204030
16,ny,2004,2005,regular,12,7,2004,12/7/2004,241207029
17,ny,2004,2005,regular,12,8,2004,12/8/2004,241208003
18,ny,2004,2005,regular,12,10,2004,12/10/2004,241210027
19,ny,2004,2005,regular,12,12,2004,12/12/2004,241212018
20,ny,2004,2005,regular,12,14,2004,12/14/2004,241214017
21,ny,2004,2005,regular,12,15,2004,12/15/2004,241215018
22,ny,2004,2005,regular,12,17,2004,12/17/2004,241217020
23,ny,2004,2005,regular,12,19,2004,12/19/2004,241219018
24,ny,2004,2005,regular,12,21,2004,12/21/2004,241221018
25,ny,2004,2005,regular,12,22,2004,12/22/2004,241222002
26,ny,2004,2005,regular,12,26,2004,12/26/2004,241226018
27,ny,2004,2005,regular,12,27,2004,12/27/2004,241227019
28,ny,2004,2005,regular,12,29,2004,12/29/2004,241229018
29,ny,2004,2005,regular,1,1,2005,1/1/2005,250101018
30,ny,2004,2005,regular,1,4,2005,1/4/2005,250104018
31,ny,2004,2005,regular,1,5,2005,1/5/2005,250105014
32,ny,2004,2005,regular,1,8,2005,1/8/2005,250108005
33,ny,2004,2005,regular,1,9,2005,1/9/2005,250109018
34,ny,2004,2005,regular,1,11,2005,1/11/2005,250111018
35,ny,2004,2005,regular,1,15,2005,1/15/2005,250115004
36,ny,2004,2005,regular,1,17,2005,1/17/2005,250117018
37,ny,2004,2005,regular,1,19,2005,1/19/2005,250119028
38,ny,2004,2005,regular,1,21,2005,1/21/2005,250121018
39,ny,2004,2005,regular,1,23,2005,1/23/2005,250123018
40,ny,2004,2005,regular,1,25,2005,1/25/2005,250125018
41,ny,2004,2005,regular,1,28,2005,1/28/2005,250128018
42,ny,2004,2005,regular,1,29,2005,1/29/2005,250129008
43,ny,2004,2005,regular,1,31,2005,1/31/2005,250131012
44,ny,2004,2005,regular,2,1,2005,2/1/2005,250201007
45,ny,2004,2005,regular,2,4,2005,2/4/2005,250204023
46,ny,2004,2005,regular,2,5,2005,2/5/2005,250205021
47,ny,2004,2005,regular,2,7,2005,2/7/2005,250207026
48,ny,2004,2005,regular,2,9,2005,2/9/2005,250209018
49,ny,2004,2005,regular,2,11,2005,2/11/2005,250211002
50,ny,2004,2005,regular,2,13,2005,2/13/2005,250213018
51,ny,2004,2005,regular,2,14,2005,2/14/2005,250214020
52,ny,2004,2005,regular,2,16,2005,2/16/2005,250216018
53,ny,2004,2005,regular,2,22,2005,2/22/2005,250222008
54,ny,2004,2005,regular,2,24,2005,2/24/2005,250224018
55,ny,2004,2005,regular,2,26,2005,2/26/2005,250226018
56,ny,2004,2005,regular,2,28,2005,2/28/2005,250228018
57,ny,2004,2005,regular,3,4,2005,3/4/2005,250304019
58,ny,2004,2005,regular,3,6,2005,3/6/2005,250306018
59,ny,2004,2005,regular,3,8,2005,3/8/2005,250308018
60,ny,2004,2005,regular,3,13,2005,3/13/2005,250313018
61,ny,2004,2005,regular,3,15,2005,3/15/2005,250315018
62,ny,2004,2005,regular,3,18,2005,3/18/2005,250318001
63,ny,2004,2005,regular,3,19,2005,3/19/2005,250319014
64,ny,2004,2005,regular,3,21,2005,3/21/2005,250321018
65,ny,2004,2005,regular,3,23,2005,3/23/2005,250323018
66,ny,2004,2005,regular,3,25,2005,3/25/2005,250325025
67,ny,2004,2005,regular,3,26,2005,3/26/2005,250326022
68,ny,2004,2005,regular,3,28,2005,3/28/2005,250328009
69,ny,2004,2005,regular,3,29,2005,3/29/2005,250329013
70,ny,2004,2005,regular,4,1,2005,4/1/2005,250401018
71,ny,2004,2005,regular,4,3,2005,4/3/2005,250403015
72,ny,2004,2005,regular,4,5,2005,4/5/2005,250405018
73,ny,2004,2005,regular,4,7,2005,4/7/2005,250407017
74,ny,2004,2005,regular,4,8,2005,4/8/2005,250408018
75,ny,2004,2005,regular,4,10,2005,4/10/2005,250410011
76,ny,2004,2005,regular,4,12,2005,4/12/2005,250412018
77,ny,2004,2005,regular,4,14,2005,4/14/2005,250414005
78,ny,2004,2005,regular,4,16,2005,4/16/2005,250416030
79,ny,2004,2005,regular,4,17,2005,4/17/2005,250417018
80,ny,2004,2005,regular,4,19,2005,4/19/2005,250419004
81,ny,2004,2005,regular,4,20,2005,4/20/2005,250420018
0,phi,2004,2005,regular,11,3,2004,11/3/2004,241103002
1,phi,2004,2005,regular,11,5,2004,11/5/2004,241105020
2,phi,2004,2005,regular,11,6,2004,11/6/2004,241106008
3,phi,2004,2005,regular,11,9,2004,11/9/2004,241109018
4,phi,2004,2005,regular,11,10,2004,11/10/2004,241110020
5,phi,2004,2005,regular,11,12,2004,11/12/2004,241112020
6,phi,2004,2005,regular,11,14,2004,11/14/2004,241114020
7,phi,2004,2005,regular,11,16,2004,11/16/2004,241116020
8,phi,2004,2005,regular,11,18,2004,11/18/2004,241118020
9,phi,2004,2005,regular,11,21,2004,11/21/2004,241121014
10,phi,2004,2005,regular,11,24,2004,11/24/2004,241124020
11,phi,2004,2005,regular,11,26,2004,11/26/2004,241126020
12,phi,2004,2005,regular,11,27,2004,11/27/2004,241127019
13,phi,2004,2005,regular,12,1,2004,12/1/2004,241201024
14,phi,2004,2005,regular,12,3,2004,12/3/2004,241203029
15,phi,2004,2005,regular,12,4,2004,12/4/2004,241204010
16,phi,2004,2005,regular,12,6,2004,12/6/2004,241206001
17,phi,2004,2005,regular,12,8,2004,12/8/2004,241208020
18,phi,2004,2005,regular,12,10,2004,12/10/2004,241210004
19,phi,2004,2005,regular,12,12,2004,12/12/2004,241212020
20,phi,2004,2005,regular,12,14,2004,12/14/2004,241214020
21,phi,2004,2005,regular,12,17,2004,12/17/2004,241217020
22,phi,2004,2005,regular,12,18,2004,12/18/2004,241218015
23,phi,2004,2005,regular,12,20,2004,12/20/2004,241220020
24,phi,2004,2005,regular,12,22,2004,12/22/2004,241222011
25,phi,2004,2005,regular,12,27,2004,12/27/2004,241227022
26,phi,2004,2005,regular,12,28,2004,12/28/2004,241228025
27,phi,2004,2005,regular,12,31,2004,12/31/2004,241231007
28,phi,2004,2005,regular,1,2,2005,1/2/2005,250102012
29,phi,2004,2005,regular,1,3,2005,1/3/2005,250103009
30,phi,2004,2005,regular,1,5,2005,1/5/2005,250105026
31,phi,2004,2005,regular,1,7,2005,1/7/2005,250107016
32,phi,2004,2005,regular,1,10,2005,1/10/2005,250110020
33,phi,2004,2005,regular,1,12,2005,1/12/2005,250112004
34,phi,2004,2005,regular,1,14,2005,1/14/2005,250114020
35,phi,2004,2005,regular,1,15,2005,1/15/2005,250115008
36,phi,2004,2005,regular,1,17,2005,1/17/2005,250117020
37,phi,2004,2005,regular,1,19,2005,1/19/2005,250119030
38,phi,2004,2005,regular,1,22,2005,1/22/2005,250122019
39,phi,2004,2005,regular,1,24,2005,1/24/2005,250124020
40,phi,2004,2005,regular,1,26,2005,1/26/2005,250126027
41,phi,2004,2005,regular,1,28,2005,1/28/2005,250128003
42,phi,2004,2005,regular,1,29,2005,1/29/2005,250129006
43,phi,2004,2005,regular,1,31,2005,1/31/2005,250131020
44,phi,2004,2005,regular,2,2,2005,2/2/2005,250202020
45,phi,2004,2005,regular,2,4,2005,2/4/2005,250204020
46,phi,2004,2005,regular,2,6,2005,2/6/2005,250206020
47,phi,2004,2005,regular,2,7,2005,2/7/2005,250207017
48,phi,2004,2005,regular,2,9,2005,2/9/2005,250209020
49,phi,2004,2005,regular,2,11,2005,2/11/2005,250211028
50,phi,2004,2005,regular,2,12,2005,2/12/2005,250212020
51,phi,2004,2005,regular,2,14,2005,2/14/2005,250214020
52,phi,2004,2005,regular,2,16,2005,2/16/2005,250216020
53,phi,2004,2005,regular,2,24,2005,2/24/2005,250224018
54,phi,2004,2005,regular,2,26,2005,2/26/2005,250226020
55,phi,2004,2005,regular,3,1,2005,3/1/2005,250301015
56,phi,2004,2005,regular,3,2,2005,3/2/2005,250302020
57,phi,2004,2005,regular,3,4,2005,3/4/2005,250304020
58,phi,2004,2005,regular,3,5,2005,3/5/2005,250305001
59,phi,2004,2005,regular,3,7,2005,3/7/2005,250307014
60,phi,2004,2005,regular,3,8,2005,3/8/2005,250308020
61,phi,2004,2005,regular,3,11,2005,3/11/2005,250311020
62,phi,2004,2005,regular,3,13,2005,3/13/2005,250313028
63,phi,2004,2005,regular,3,15,2005,3/15/2005,250315020
64,phi,2004,2005,regular,3,18,2005,3/18/2005,250318005
65,phi,2004,2005,regular,3,19,2005,3/19/2005,250319020
66,phi,2004,2005,regular,3,23,2005,3/23/2005,250323020
67,phi,2004,2005,regular,3,25,2005,3/25/2005,250325020
68,phi,2004,2005,regular,3,27,2005,3/27/2005,250327013
69,phi,2004,2005,regular,3,28,2005,3/28/2005,250328023
70,phi,2004,2005,regular,3,30,2005,3/30/2005,250330021
71,phi,2004,2005,regular,4,1,2005,4/1/2005,250401020
72,phi,2004,2005,regular,4,3,2005,4/3/2005,250403002
73,phi,2004,2005,regular,4,6,2005,4/6/2005,250406020
74,phi,2004,2005,regular,4,8,2005,4/8/2005,250408020
75,phi,2004,2005,regular,4,9,2005,4/9/2005,250409027
76,phi,2004,2005,regular,4,12,2005,4/12/2005,250412020
77,phi,2004,2005,regular,4,14,2005,4/14/2005,250414020
78,phi,2004,2005,regular,4,15,2005,4/15/2005,250415011
79,phi,2004,2005,regular,4,17,2005,4/17/2005,250417017
80,phi,2004,2005,regular,4,18,2005,4/18/2005,250418020
81,phi,2004,2005,regular,4,20,2005,4/20/2005,250420020
0,tor,2004,2005,regular,11,3,2004,11/3/2004,241103028
1,tor,2004,2005,regular,11,5,2004,11/5/2004,241105028
2,tor,2004,2005,regular,11,7,2004,11/7/2004,241107028
3,tor,2004,2005,regular,11,9,2004,11/9/2004,241109023
4,tor,2004,2005,regular,11,10,2004,11/10/2004,241110026
5,tor,2004,2005,regular,11,12,2004,11/12/2004,241112025
6,tor,2004,2005,regular,11,13,2004,11/13/2004,241113022
7,tor,2004,2005,regular,11,16,2004,11/16/2004,241116012
8,tor,2004,2005,regular,11,17,2004,11/17/2004,241117007
9,tor,2004,2005,regular,11,19,2004,11/19/2004,241119028
10,tor,2004,2005,regular,11,21,2004,11/21/2004,241121028
11,tor,2004,2005,regular,11,23,2004,11/23/2004,241123027
12,tor,2004,2005,regular,11,24,2004,11/24/2004,241124028
13,tor,2004,2005,regular,11,27,2004,11/27/2004,241127018
14,tor,2004,2005,regular,11,28,2004,11/28/2004,241128028
15,tor,2004,2005,regular,11,30,2004,11/30/2004,241130014
16,tor,2004,2005,regular,12,1,2004,12/1/2004,241201019
17,tor,2004,2005,regular,12,3,2004,12/3/2004,241203002
18,tor,2004,2005,regular,12,4,2004,12/4/2004,241204005
19,tor,2004,2005,regular,12,6,2004,12/6/2004,241206017
20,tor,2004,2005,regular,12,8,2004,12/8/2004,241208008
21,tor,2004,2005,regular,12,10,2004,12/10/2004,241210028
22,tor,2004,2005,regular,12,12,2004,12/12/2004,241212028
23,tor,2004,2005,regular,12,15,2004,12/15/2004,241215028
24,tor,2004,2005,regular,12,17,2004,12/17/2004,241217011
25,tor,2004,2005,regular,12,19,2004,12/19/2004,241219028
26,tor,2004,2005,regular,12,20,2004,12/20/2004,241220010
27,tor,2004,2005,regular,12,22,2004,12/22/2004,241222028
28,tor,2004,2005,regular,12,26,2004,12/26/2004,241226021
29,tor,2004,2005,regular,12,28,2004,12/28/2004,241228013
30,tor,2004,2005,regular,12,29,2004,12/29/2004,241229009
31,tor,2004,2005,regular,1,3,2005,1/3/2005,250103028
32,tor,2004,2005,regular,1,5,2005,1/5/2005,250105028
33,tor,2004,2005,regular,1,7,2005,1/7/2005,250107028
34,tor,2004,2005,regular,1,9,2005,1/9/2005,250109028
35,tor,2004,2005,regular,1,12,2005,1/12/2005,250112028
36,tor,2004,2005,regular,1,14,2005,1/14/2005,250114020
37,tor,2004,2005,regular,1,16,2005,1/16/2005,250116028
38,tor,2004,2005,regular,1,17,2005,1/17/2005,250117016
39,tor,2004,2005,regular,1,19,2005,1/19/2005,250119028
40,tor,2004,2005,regular,1,21,2005,1/21/2005,250121027
41,tor,2004,2005,regular,1,23,2005,1/23/2005,250123028
42,tor,2004,2005,regular,1,26,2005,1/26/2005,250126028
43,tor,2004,2005,regular,1,28,2005,1/28/2005,250128030
44,tor,2004,2005,regular,1,30,2005,1/30/2005,250130028
45,tor,2004,2005,regular,2,2,2005,2/2/2005,250202011
46,tor,2004,2005,regular,2,4,2005,2/4/2005,250204028
47,tor,2004,2005,regular,2,6,2005,2/6/2005,250206028
48,tor,2004,2005,regular,2,8,2005,2/8/2005,250208005
49,tor,2004,2005,regular,2,9,2005,2/9/2005,250209028
50,tor,2004,2005,regular,2,11,2005,2/11/2005,250211028
51,tor,2004,2005,regular,2,13,2005,2/13/2005,250213028
52,tor,2004,2005,regular,2,16,2005,2/16/2005,250216028
53,tor,2004,2005,regular,2,22,2005,2/22/2005,250222017
54,tor,2004,2005,regular,2,25,2005,2/25/2005,250225015
55,tor,2004,2005,regular,2,27,2005,2/27/2005,250227028
56,tor,2004,2005,regular,3,2,2005,3/2/2005,250302024
57,tor,2004,2005,regular,3,4,2005,3/4/2005,250304029
58,tor,2004,2005,regular,3,6,2005,3/6/2005,250306003
59,tor,2004,2005,regular,3,7,2005,3/7/2005,250307006
60,tor,2004,2005,regular,3,9,2005,3/9/2005,250309028
61,tor,2004,2005,regular,3,11,2005,3/11/2005,250311028
62,tor,2004,2005,regular,3,13,2005,3/13/2005,250313028
63,tor,2004,2005,regular,3,16,2005,3/16/2005,250316002
64,tor,2004,2005,regular,3,18,2005,3/18/2005,250318008
65,tor,2004,2005,regular,3,20,2005,3/20/2005,250320028
66,tor,2004,2005,regular,3,23,2005,3/23/2005,250323028
67,tor,2004,2005,regular,3,25,2005,3/25/2005,250325020
68,tor,2004,2005,regular,3,26,2005,3/26/2005,250326001
69,tor,2004,2005,regular,3,29,2005,3/29/2005,250329014
70,tor,2004,2005,regular,3,30,2005,3/30/2005,250330019
71,tor,2004,2005,regular,4,1,2005,4/1/2005,250401030
72,tor,2004,2005,regular,4,3,2005,4/3/2005,250403028
73,tor,2004,2005,regular,4,6,2005,4/6/2005,250406028
74,tor,2004,2005,regular,4,8,2005,4/8/2005,250408028
75,tor,2004,2005,regular,4,9,2005,4/9/2005,250409004
76,tor,2004,2005,regular,4,11,2005,4/11/2005,250411028
77,tor,2004,2005,regular,4,12,2005,4/12/2005,250412018
78,tor,2004,2005,regular,4,15,2005,4/15/2005,250415028
79,tor,2004,2005,regular,4,17,2005,4/17/2005,250417028
80,tor,2004,2005,regular,4,19,2005,4/19/2005,250419015
81,tor,2004,2005,regular,4,20,2005,4/20/2005,250420028
0,gs,2004,2005,regular,11,3,2004,11/3/2004,241103009
1,gs,2004,2005,regular,11,5,2004,11/5/2004,241105009
2,gs,2004,2005,regular,11,6,2004,11/6/2004,241106009
3,gs,2004,2005,regular,11,8,2004,11/8/2004,241108006
4,gs,2004,2005,regular,11,10,2004,11/10/2004,241110024
5,gs,2004,2005,regular,11,12,2004,11/12/2004,241112029
6,gs,2004,2005,regular,11,13,2004,11/13/2004,241113030
7,gs,2004,2005,regular,11,15,2004,11/15/2004,241115005
8,gs,2004,2005,regular,11,17,2004,11/17/2004,241117009
9,gs,2004,2005,regular,11,20,2004,11/20/2004,241120009
10,gs,2004,2005,regular,11,23,2004,11/23/2004,241123009
11,gs,2004,2005,regular,11,26,2004,11/26/2004,241126009
12,gs,2004,2005,regular,11,28,2004,11/28/2004,241128012
13,gs,2004,2005,regular,12,1,2004,12/1/2004,241201009
14,gs,2004,2005,regular,12,3,2004,12/3/2004,241203013
15,gs,2004,2005,regular,12,4,2004,12/4/2004,241204009
16,gs,2004,2005,regular,12,6,2004,12/6/2004,241206009
17,gs,2004,2005,regular,12,7,2004,12/7/2004,241207021
18,gs,2004,2005,regular,12,10,2004,12/10/2004,241210009
19,gs,2004,2005,regular,12,12,2004,12/12/2004,241212009
20,gs,2004,2005,regular,12,14,2004,12/14/2004,241214006
21,gs,2004,2005,regular,12,15,2004,12/15/2004,241215003
22,gs,2004,2005,regular,12,17,2004,12/17/2004,241217010
