,team_name,player_name,player_id,position,started,played,minutes,fg_made,fg_attempted,three_pt_made,three_pt_attempted,ft_made,ft_attempted,oreb,dreb,reb,ast,stl,blk,to,pf,plusminus,pts,matchup_id
21,PHI,timothe-luwawu-cabarrot,3893019,SG,no,yes,13,2,2,1,1,2,2,0,1,1,2,0,0,0,1,-1,7,400900096
22,PHI,gerald-henderson,3993,SG,no,yes,22,3,7,1,3,4,4,0,1,1,2,0,0,0,5,12,11,400900096
23,PHI,joel-embiid,3059318,C,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900096
24,PHI,jahlil-okafor,3135048,C,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900096
25,PHI,chasson-randle,2580898,PG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900096
26,BOS,jae-crowder,6581,PF,yes,yes,34,6,8,3,5,2,2,1,4,5,3,1,0,2,3,-13,17,400900097
27,BOS,al-horford,3213,PF,yes,yes,33,9,12,2,3,2,2,0,2,2,4,0,1,1,3,-14,22,400900097
28,BOS,amir-johnson,2769,C,yes,yes,4,0,2,0,1,0,0,0,0,0,0,0,0,0,1,-5,0,400900097
29,BOS,isaiah-thomas,6472,PG,yes,yes,35,7,19,1,6,10,11,0,1,1,13,2,0,3,3,-8,25,400900097
30,BOS,marcus-smart,2990992,PG,yes,yes,33,4,13,2,6,3,4,1,4,5,1,4,0,2,3,-3,13,400900097
31,BOS,jonas-jerebko,3998,PF,no,yes,18,4,5,0,1,0,0,2,4,6,0,0,1,0,2,-1,8,400900097
32,BOS,kelly-olynyk,2489663,PF,no,yes,22,3,8,0,4,0,0,1,2,3,0,0,1,1,2,-4,6,400900097
33,BOS,jordan-mickey,3064520,C,no,yes,6,0,1,0,0,0,0,1,1,2,0,0,0,1,0,1,0,400900097
34,BOS,terry-rozier,3074752,PG,no,yes,18,1,6,0,2,2,2,1,0,1,2,3,0,0,0,-9,4,400900097
35,BOS,james-young,3064509,SG,no,yes,13,1,4,1,3,2,2,1,1,2,0,0,0,1,1,-8,5,400900097
36,BOS,jaylen-brown,3917376,SG,no,yes,24,3,6,1,2,1,1,0,5,5,1,0,0,2,2,-11,8,400900097
37,BOS,tyler-zeller,6631,C,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900097
38,WSH,markieff-morris,6461,PF,yes,yes,34,6,14,1,4,6,7,2,9,11,4,0,2,2,2,4,19,400900097
39,WSH,otto-porter-jr,2594922,SF,yes,yes,31,2,4,2,2,0,0,0,4,4,0,0,0,0,1,16,6,400900097
40,WSH,marcin-gortat,2758,C,yes,yes,33,7,9,0,0,2,2,3,6,9,0,1,0,2,1,13,16,400900097
41,WSH,john-wall,4237,PG,yes,yes,38,11,20,1,2,4,5,0,7,7,7,3,1,4,2,17,27,400900097
42,WSH,bradley-beal,6580,SG,yes,yes,35,12,18,2,5,5,5,0,2,2,5,2,0,5,3,8,31,400900097
43,WSH,daniel-ochefu,2991050,PF,no,yes,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,400900097
44,WSH,jason-smith,3232,PF,no,yes,14,1,2,0,0,1,2,1,2,3,1,0,0,0,4,2,3,400900097
45,WSH,kelly-oubre-jr,3133603,SF,no,yes,30,4,10,3,6,0,0,0,3,3,0,1,1,1,5,10,11,400900097
46,WSH,trey-burke,2579260,PG,no,yes,10,3,5,0,1,0,0,1,1,2,3,0,0,1,0,-2,6,400900097
47,WSH,tomas-satoransky,6621,SG,no,yes,14,1,1,0,0,0,0,0,1,1,1,0,0,0,0,7,2,400900097
48,WSH,sheldon-mac,2594885,SG,no,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900097
49,WSH,andrew-nicholson,6614,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900097
50,WSH,marcus-thornton,4017,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900097
51,CHI,taj-gibson,3986,PF,yes,yes,29,2,6,0,1,3,6,0,6,6,1,0,1,1,3,-10,7,400900098
52,CHI,robin-lopez,3447,C,yes,yes,27,4,5,0,0,0,0,1,3,4,0,0,1,1,3,-2,8,400900098
53,CHI,jerian-grant,2531047,PG,yes,yes,20,1,4,1,4,4,5,0,3,3,0,0,0,3,2,-11,7,400900098
54,CHI,jimmy-butler,6430,SG,yes,yes,39,7,14,0,3,6,7,2,6,8,4,4,0,0,0,3,20,400900098
55,CHI,dwyane-wade,1987,SG,yes,yes,34,9,23,1,1,2,2,2,5,7,3,7,1,3,3,6,21,400900098
56,CHI,nikola-mirotic,6459,PF,no,yes,19,1,5,0,3,2,2,0,3,3,0,1,1,2,2,18,4,400900098
57,CHI,paul-zipser,3893023,SF,no,yes,20,1,4,1,3,2,2,0,1,1,0,0,1,2,2,6,5,400900098
58,CHI,doug-mcdermott,2528588,SF,no,yes,17,4,7,4,6,0,0,0,1,1,1,0,1,0,1,15,12,400900098
59,CHI,cristiano-felicio,3113587,C,no,yes,21,4,6,0,0,4,6,1,9,10,0,0,0,0,1,10,12,400900098
60,CHI,rajon-rondo,3026,PG,no,yes,15,2,3,0,1,0,0,0,1,1,3,1,0,1,2,5,4,400900098
61,CHI,bobby-portis,3064482,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900098
62,CHI,denzel-valentine,2999549,SF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900098
63,CHI,michael-carter-williams,2596108,PG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900098
64,ORL,serge-ibaka,3439,PF,yes,yes,35,6,13,3,5,1,1,1,7,8,0,3,2,1,3,-4,16,400900098
65,ORL,aaron-gordon,3064290,PF,yes,yes,36,5,12,1,3,2,3,4,2,6,2,0,0,1,3,-2,13,400900098
66,ORL,jeff-green,3209,SF,yes,yes,34,3,11,0,3,7,7,1,6,7,1,1,0,2,3,-9,13,400900098
67,ORL,nikola-vucevic,6478,C,yes,yes,33,8,16,0,1,4,5,2,6,8,2,2,0,3,1,6,20,400900098
68,ORL,elfrid-payton,2583639,PG,yes,yes,38,5,16,0,3,0,2,3,4,7,5,0,0,8,2,-8,10,400900098
69,ORL,mario-hezonja,2995706,SF,no,yes,13,1,3,1,2,0,0,0,4,4,2,1,0,1,1,8,3,400900098
70,ORL,damjan-rudez,2309097,SF,no,yes,13,3,5,2,4,0,0,0,1,1,0,0,0,1,2,-4,8,400900098
71,ORL,bismack-biyombo,6427,C,no,yes,16,1,3,0,0,0,0,0,4,4,0,0,0,1,1,-14,2,400900098
72,ORL,cj-watson,3277,PG,no,yes,23,3,6,0,1,1,2,1,2,3,6,0,0,1,2,-13,7,400900098
73,ORL,anthony-brown,2531362,SF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900098
74,ORL,dj-augustin,3415,PG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900098
75,ORL,evan-fournier,6588,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900098
76,ORL,cj-wilcox,2488999,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900098
77,UTAH,derrick-favors,4257,PF,yes,yes,25,8,11,0,0,2,2,3,2,5,1,1,1,0,2,-5,18,400900099
78,UTAH,gordon-hayward,4249,SF,yes,yes,35,2,10,2,3,3,3,1,5,6,3,0,0,3,1,-6,9,400900099
79,UTAH,joe-ingles,2968436,SF,yes,yes,20,1,4,1,3,0,0,0,3,3,1,1,0,0,3,-13,3,400900099
80,UTAH,rudy-gobert,3032976,C,yes,yes,25,4,8,0,0,3,5,3,6,9,1,0,1,4,4,-3,11,400900099
81,UTAH,george-hill,3438,PG,yes,yes,35,6,18,1,6,4,4,0,3,3,5,1,0,1,2,-11,17,400900099
82,UTAH,trey-lyles,3136196,PF,no,yes,21,2,4,1,2,1,3,1,4,5,1,0,0,2,2,-3,6,400900099
83,UTAH,boris-diaw,2167,C,no,yes,24,7,12,2,5,0,0,0,1,1,3,0,0,0,2,-8,16,400900099
84,UTAH,shelvin-mack,6454,PG,no,yes,12,0,3,0,0,0,0,0,2,2,1,0,0,0,1,-3,0,400900099
85,UTAH,raul-neto,2968361,PG,no,yes,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,400900099
86,UTAH,alec-burks,6429,SG,no,yes,22,5,9,0,1,3,4,0,2,2,0,2,1,1,2,-1,13,400900099
87,UTAH,joe-johnson,1007,SG,no,yes,18,0,5,0,2,0,0,0,4,4,3,1,0,0,2,-1,0,400900099
88,UTAH,jeff-withey,2333797,C,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900099
89,UTAH,dante-exum,3102528,PG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900099
90,DEN,kenneth-faried,6433,PF,yes,yes,28,4,8,0,0,3,6,2,5,7,1,0,0,0,1,3,11,400900099
91,DEN,danilo-gallinari,3428,SF,yes,yes,31,3,10,1,1,4,4,0,3,3,2,1,1,2,1,7,11,400900099
92,DEN,nikola-jokic,3112335,C,yes,yes,35,9,15,0,4,5,5,0,11,11,6,2,3,4,3,3,23,400900099
93,DEN,jameer-nelson,2439,PG,yes,yes,31,6,8,3,4,2,2,0,1,1,7,0,0,0,2,10,17,400900099
94,DEN,gary-harris,2999547,SG,yes,yes,27,4,11,1,6,1,2,0,2,2,2,0,0,1,1,8,10,400900099
95,DEN,darrell-arthur,3413,PF,no,yes,22,5,7,3,3,3,3,2,6,8,1,1,0,0,2,5,16,400900099
96,DEN,will-barton,6579,SF,no,yes,22,1,7,1,4,2,3,1,3,4,2,0,1,1,2,4,5,400900099
97,DEN,wilson-chandler,3194,SF,no,yes,20,1,4,1,3,0,0,1,2,3,2,1,0,2,0,2,3,400900099
98,DEN,jusuf-nurkic,3102530,C,no,yes,8,1,3,0,0,0,2,1,1,2,0,1,1,2,1,8,2,400900099
99,DEN,jamal-murray,3936299,PG,no,yes,17,1,3,0,1,3,4,0,2,2,5,1,0,2,2,0,5,400900099
100,DEN,juan-hernangomez,4017839,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900099
101,DEN,mike-miller,558,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900099
102,DEN,malik-beasley,3907822,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900099
103,MIN,andrew-wiggins,3059319,SF,yes,yes,39,11,22,2,4,7,8,2,4,6,3,2,0,2,1,0,31,400900100
104,MIN,gorgui-dieng,2534781,C,yes,yes,34,8,11,0,0,0,0,4,5,9,2,1,3,2,4,12,16,400900100
105,MIN,karl-anthony-towns,3136195,C,yes,yes,39,7,12,0,0,4,5,0,10,10,2,2,1,3,5,2,18,400900100
106,MIN,ricky-rubio,4011,PG,yes,yes,34,4,8,1,1,5,6,2,2,4,10,1,0,1,3,-2,14,400900100
107,MIN,zach-lavine,3064440,PG,yes,yes,34,5,9,1,4,0,2,0,1,1,4,2,0,2,2,4,11,400900100
108,MIN,nemanja-bjelica,4269,PF,no,yes,13,0,4,0,2,0,0,1,1,2,0,0,0,0,2,-6,0,400900100
109,MIN,cole-aldrich,4267,C,no,yes,8,2,2,0,0,0,0,1,3,4,0,0,0,0,2,-1,4,400900100
110,MIN,kris-dunn,2991139,PG,no,yes,14,1,7,0,3,0,0,0,3,3,2,0,0,5,2,3,2,400900100
111,MIN,shabazz-muhammad,2993875,SG,no,yes,27,6,9,2,3,2,3,0,3,3,1,0,0,0,0,-7,16,400900100
112,MIN,adreian-payne,2531100,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900100
113,MIN,jordan-hill,3994,C,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900100
114,MIN,tyus-jones,3135046,PG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900100
115,MIN,brandon-rush,3457,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900100
116,PHX,marquese-chriss,3907487,PF,yes,yes,12,2,5,1,2,0,0,0,2,2,0,0,1,0,4,-13,5,400900100
117,PHX,tj-warren,2982334,SF,yes,yes,30,4,11,0,2,0,1,1,1,2,1,1,0,2,4,5,8,400900100
118,PHX,tyson-chandler,984,C,yes,yes,35,9,9,0,0,4,5,7,10,17,0,0,2,0,3,-9,22,400900100
119,PHX,eric-bledsoe,4238,PG,yes,yes,29,5,18,1,5,7,7,0,1,1,7,1,0,5,4,-8,18,400900100
120,PHX,devin-booker,3136193,SG,yes,yes,43,9,23,4,7,4,4,0,2,2,4,0,0,4,3,-2,26,400900100
121,PHX,pj-tucker,3033,SF,no,yes,34,1,3,0,0,6,8,0,6,6,6,4,1,0,0,6,8,400900100
122,PHX,alex-len,2596107,C,no,yes,24,4,5,0,0,3,3,5,5,10,0,0,0,3,1,6,11,400900100
123,PHX,tyler-ulis,3136194,PG,no,yes,6,1,3,1,1,0,0,0,1,1,0,0,0,1,1,-5,3,400900100
124,PHX,brandon-knight,6448,PG,no,yes,22,3,7,0,1,4,4,0,2,2,1,1,0,0,2,11,10,400900100
125,PHX,leandro-barbosa,2166,SG,no,yes,4,0,2,0,1,0,0,0,1,1,1,0,0,0,1,4,0,400900100
126,PHX,dragan-bender,4011991,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900100
127,PHX,alan-williams,2579326,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900100
128,PHX,derrick-jones-jr,3936099,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900100
129,SAC,garrett-temple,4023,SF,yes,yes,38,4,9,1,4,3,3,0,4,4,2,4,0,0,3,-1,12,400900101
130,SAC,kosta-koufos,3444,C,yes,yes,18,1,2,0,0,2,2,2,4,6,1,0,0,0,2,-6,4,400900101
131,SAC,demarcus-cousins,4258,C,yes,yes,39,11,30,0,5,6,9,2,9,11,9,3,1,2,3,2,28,400900101
132,SAC,darren-collison,3973,PG,yes,yes,36,8,14,3,5,4,4,1,2,3,5,2,1,3,3,7,23,400900101
133,SAC,arron-afflalo,3187,SG,yes,yes,40,5,8,4,6,0,0,0,2,2,3,0,0,2,4,4,14,400900101
134,SAC,anthony-tolliver,3276,PF,no,yes,20,2,5,0,2,0,0,0,1,1,1,0,0,1,3,1,4,400900101
135,SAC,matt-barnes,1765,SF,no,yes,16,2,7,2,5,0,0,2,4,6,3,1,0,1,4,9,6,400900101
136,SAC,willie-cauley-stein,2991282,C,no,yes,26,3,8,0,0,2,2,3,7,10,0,1,1,0,2,0,8,400900101
137,SAC,ty-lawson,4000,PG,no,yes,17,2,6,0,2,1,1,0,1,1,4,1,0,1,1,2,5,400900101
138,SAC,malachi-richardson,3934663,SG,no,yes,14,5,6,1,2,1,1,1,2,3,1,1,0,1,3,2,12,400900101
139,SAC,skal-labissiere,3936296,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900101
140,SAC,ben-mclemore,2578213,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900101
141,CLE,lebron-james,1966,SF,yes,yes,45,8,15,0,3,8,11,4,9,13,11,2,1,5,3,-1,24,400900101
142,CLE,tristan-thompson,6474,C,yes,yes,32,2,3,0,0,2,6,3,5,8,1,0,1,0,5,-4,6,400900101
143,CLE,kevin-love,3449,C,yes,yes,39,7,16,4,9,3,6,4,12,16,5,1,0,4,3,9,21,400900101
144,CLE,kyrie-irving,6442,PG,yes,yes,42,9,19,1,4,1,2,0,1,1,6,2,2,3,3,6,20,400900101
145,CLE,iman-shumpert,6468,SG,yes,yes,28,6,9,4,7,0,0,0,3,3,2,2,0,0,2,5,16,400900101
146,CLE,channing-frye,2754,PF,no,yes,19,3,6,2,5,0,0,0,2,2,0,0,1,2,1,-2,8,400900101
147,CLE,kay-felder,3062892,PG,no,yes,11,1,2,0,0,1,4,0,0,0,1,2,0,3,2,-7,3,400900101
148,CLE,deandre-liggins,6453,SG,no,yes,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400900101
149,CLE,james-jones,2009,SG,no,yes,14,0,2,0,2,2,5,1,2,3,0,0,0,0,0,-9,2,400900101
150,CLE,kyle-korver,2011,SG,no,yes,34,4,9,4,7,0,0,1,0,1,3,0,1,1,2,-17,12,400900101
151,CLE,richard-jefferson,1006,SF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900101
152,CLE,jordan-mcrae,2531797,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900101
153,HOU,ryan-anderson,3412,PF,yes,yes,36,5,8,3,4,6,7,3,2,5,1,1,0,2,3,-19,19,400900102
154,HOU,trevor-ariza,2426,SF,yes,yes,37,4,11,4,8,0,0,0,2,2,2,1,0,3,0,-14,12,400900102
155,HOU,clint-capela,3102529,C,yes,yes,20,5,10,0,0,2,7,2,5,7,1,0,2,1,2,-19,12,400900102
156,HOU,patrick-beverley,3964,PG,yes,yes,32,1,6,0,3,1,1,1,1,2,8,2,1,2,6,-14,3,400900102
157,HOU,james-harden,3992,PG,yes,yes,37,6,18,2,11,16,19,0,6,6,12,1,1,7,3,-14,30,400900102
158,HOU,montrezl-harrell,2991055,PF,no,yes,25,5,6,0,0,1,2,0,2,2,3,1,0,0,0,8,11,400900102
159,HOU,sam-dekker,2991184,SF,no,yes,29,7,14,1,5,0,0,0,4,4,0,1,1,0,2,8,15,400900102
160,HOU,corey-brewer,3191,SF,no,yes,24,3,4,0,0,1,2,0,2,2,1,1,0,2,2,9,7,400900102
161,HOU,nene,1713,C,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900102
162,HOU,tyler-ennis,3059281,PG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900102
163,HOU,bobby-brown,3472,PG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900102
164,HOU,kj-mcdaniels,2566741,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900102
165,HOU,eric-gordon,3431,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900102
166,BOS,al-horford,3213,PF,yes,yes,34,9,15,2,2,0,0,0,3,3,9,3,2,1,2,21,20,400900102
167,BOS,jonas-jerebko,3998,PF,yes,yes,23,3,3,1,1,0,0,3,4,7,1,0,1,1,5,13,7,400900102
168,BOS,jae-crowder,6581,PF,yes,yes,36,8,18,1,8,6,6,1,9,10,4,1,0,1,3,15,23,400900102
169,BOS,isaiah-thomas,6472,PG,yes,yes,38,15,27,4,10,4,4,3,2,5,9,1,0,3,1,16,38,400900102
170,BOS,jaylen-brown,3917376,SG,yes,yes,13,1,4,0,2,0,0,0,3,3,0,0,0,3,4,-4,2,400900102
171,BOS,kelly-olynyk,2489663,PF,no,yes,17,2,4,0,1,1,2,2,2,4,2,0,0,3,3,-14,5,400900102
172,BOS,amir-johnson,2769,C,no,yes,10,2,2,0,0,2,2,0,5,5,1,0,0,2,3,-7,6,400900102
173,BOS,marcus-smart,2990992,PG,no,yes,31,2,5,1,1,2,2,2,2,4,6,3,0,3,2,12,7,400900102
174,BOS,terry-rozier,3074752,PG,no,yes,19,2,7,1,3,0,0,1,2,3,1,2,0,0,1,9,5,400900102
175,BOS,gerald-green,2761,SG,no,yes,16,3,5,1,3,0,0,0,4,4,0,0,0,1,3,-3,7,400900102
176,BOS,james-young,3064509,SG,no,yes,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-3,0,400900102
177,BOS,tyler-zeller,6631,C,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900102
178,BOS,jordan-mickey,3064520,C,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900102
179,MIA,luke-babbitt,4250,SF,yes,yes,14,0,3,0,2,0,0,0,3,3,1,0,0,0,3,-4,0,400900103
180,MIA,hassan-whiteside,4262,C,yes,yes,21,3,10,0,0,1,2,0,1,1,1,0,1,1,2,-30,7,400900103
181,MIA,goran-dragic,3423,PG,yes,yes,39,6,16,1,3,4,5,3,6,9,9,2,0,3,1,6,17,400900103
182,MIA,rodney-mcgruder,2488826,SG,yes,yes,23,3,6,1,2,0,0,1,4,5,1,0,0,0,2,-15,7,400900103
183,MIA,dion-waiters,6628,SG,yes,yes,36,10,18,2,3,2,4,0,5,5,8,0,0,2,3,-1,24,400900103
184,MIA,okaro-white,2528473,PF,no,yes,27,3,4,2,3,2,2,0,7,7,1,1,4,1,4,12,10,400900103
185,MIA,derrick-williams,6480,PF,no,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900103
186,MIA,james-johnson,3999,PF,no,yes,19,3,6,1,3,1,2,0,2,2,0,3,0,3,6,-2,8,400900103
187,MIA,willie-reed,2326015,C,no,yes,24,4,5,0,0,6,8,1,3,4,1,1,1,0,3,34,14,400900103
188,MIA,wayne-ellington,3981,SG,no,yes,36,8,15,4,7,2,2,1,3,4,1,0,0,0,1,15,22,400900103
189,MIA,udonis-haslem,2184,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900103
190,MIA,josh-richardson,2581190,SF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900103
191,MIA,tyler-johnson,2530276,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900103
192,BKN,trevor-booker,4270,PF,yes,yes,24,2,4,0,0,3,4,2,4,6,1,0,1,1,1,-4,7,400900103
193,BKN,bojan-bogdanovic,3593,SF,yes,yes,26,5,11,1,3,6,6,0,5,5,2,2,0,3,2,10,17,400900103
194,BKN,brook-lopez,3448,C,yes,yes,33,11,23,7,14,4,4,0,4,4,3,0,0,2,4,11,33,400900103
195,BKN,spencer-dinwiddie,2580782,PG,yes,yes,33,4,8,1,3,1,2,0,5,5,4,0,0,1,3,5,10,400900103
196,BKN,randy-foye,3003,SG,yes,yes,28,1,5,0,3,0,0,1,1,2,4,1,0,1,3,-7,2,400900103
197,BKN,rondae-hollis-jefferson,3064291,SF,no,yes,24,3,5,0,1,2,2,0,5,5,1,0,2,1,2,1,8,400900103
198,BKN,quincy-acy,6576,SF,no,yes,6,2,3,1,1,2,2,0,0,0,0,0,0,1,1,-2,7,400900103
199,BKN,justin-hamilton,6590,C,no,yes,9,0,2,0,2,0,0,1,0,1,1,0,0,2,5,-12,0,400900103
200,BKN,caris-levert,2991043,SG,no,yes,26,4,8,1,5,3,4,0,1,1,4,0,0,1,1,-11,12,400900103
201,BKN,isaiah-whitehead,3136477,SG,no,yes,15,0,5,0,0,2,2,0,3,3,0,0,1,2,3,-8,2,400900103
202,BKN,sean-kilpatrick,2488689,SG,no,yes,15,3,6,2,3,0,0,0,1,1,0,0,0,0,0,2,8,400900103
203,BKN,chris-mccullough,3153165,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900103
204,BKN,luis-scola,1781,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900103
205,ATL,paul-millsap,3015,PF,yes,yes,36,8,14,3,5,2,3,0,6,6,2,0,1,4,5,3,21,400900104
206,ATL,thabo-sefolosha,3028,SF,yes,yes,33,6,8,3,4,3,4,1,2,3,0,1,0,1,0,-9,18,400900104
207,ATL,dwight-howard,2384,C,yes,yes,34,6,10,0,0,4,5,2,10,12,2,1,1,1,0,10,16,400900104
208,ATL,dennis-schroder,3032979,PG,yes,yes,33,7,15,4,6,6,6,0,2,2,9,1,0,3,4,9,24,400900104
209,ATL,kent-bazemore,6637,SG,yes,yes,33,7,14,2,4,0,0,1,5,6,7,1,3,1,3,6,16,400900104
210,ATL,kris-humphries,2433,PF,no,yes,14,1,4,0,2,0,0,0,5,5,0,1,0,0,2,-3,2,400900104
211,ATL,tim-hardaway-jr,2528210,SF,no,yes,33,6,11,4,6,1,1,0,2,2,5,0,0,2,3,17,17,400900104
212,ATL,malcolm-delaney,2282205,PG,no,yes,18,1,4,0,1,0,0,1,1,2,4,0,0,0,2,2,2,400900104
213,ATL,mike-dunleavy,1708,SG,no,yes,7,1,3,1,2,0,0,1,0,1,0,0,0,1,1,-10,3,400900104
214,ATL,mike-scott,6622,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900104
215,ATL,deandre-bembry,3062667,SF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900104
216,ATL,taurean-prince,2990962,SF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400900104
