,team_name,player_name,player_id,position,started,played,minutes,fg_made,fg_attempted,three_pt_made,three_pt_attempted,ft_made,ft_attempted,oreb,dreb,reb,ast,stl,blk,to,pf,plusminus,pts,matchup_id
15,NY,tyson-chandler,984.0,C,yes,yes,20,0,0,0,0,0,0,1,4,5,0,1,0,0,3,8,0,400459776.0
16,NY,raymond-felton,2753.0,PG,yes,yes,43,5,13,1,3,2,3,2,2,4,6,2,1,2,3,16,13,400459776.0
17,NY,iman-shumpert,6468.0,SG,yes,yes,22,1,2,1,2,0,0,0,5,5,3,1,0,4,4,8,3,400459776.0
18,NY,kenyon-martin,515.0,PF,no,yes,28,4,7,0,0,2,3,5,4,9,0,1,2,1,2,-1,10,400459776.0
19,NY,steve-novak,3018.0,SF,no,yes,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,400459776.0
20,NY,jason-kidd,429.0,PG,no,yes,35,2,6,2,5,2,2,2,3,5,3,3,0,0,3,-5,8,400459776.0
21,NY,james-white,3037.0,SG,no,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459776.0
22,NY,jr-smith,2444.0,SG,no,yes,32,7,19,1,7,0,1,0,5,5,0,2,1,3,3,0,15,400459776.0
23,NY,quentin-richardson,703.0,SF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459776.0
24,NY,earl-barron,2477.0,C,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459776.0
25,NY,marcus-camby,125.0,C,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459776.0
26,ATL,josh-smith,2411.0,PF,yes,yes,35,7,15,1,4,0,2,0,8,8,5,0,0,4,0,-21,15,400459777.0
27,ATL,al-horford,3213.0,PF,yes,yes,28,7,12,0,0,0,1,0,6,6,3,1,1,2,3,-15,14,400459777.0
28,ATL,devin-harris,2382.0,PG,yes,yes,40,4,9,0,2,0,3,1,1,2,2,2,0,0,4,-12,8,400459777.0
29,ATL,jeff-teague,4015.0,PG,yes,yes,37,7,14,2,2,5,6,0,1,1,7,1,0,3,4,-20,21,400459777.0
30,ATL,kyle-korver,2011.0,SG,yes,yes,22,2,7,1,4,0,0,0,2,2,0,0,0,1,4,-12,5,400459777.0
31,ATL,ivan-johnson,6534.0,PF,no,yes,23,5,8,0,0,0,0,3,2,5,1,1,1,3,4,-2,10,400459777.0
32,ATL,mike-scott,6622.0,PF,no,yes,1,0,0,0,0,2,2,0,1,1,0,0,0,0,0,-1,2,400459777.0
33,ATL,anthony-tolliver,3276.0,PF,no,yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,400459777.0
34,ATL,johan-petro,2780.0,C,no,yes,12,3,3,0,0,0,0,0,1,1,0,0,1,0,3,1,6,400459777.0
35,ATL,shelvin-mack,6454.0,PG,no,yes,7,1,4,1,2,0,0,1,1,2,3,0,0,0,0,5,3,400459777.0
36,ATL,john-jenkins,6594.0,SG,no,yes,7,0,2,0,1,0,0,0,0,0,1,0,0,2,1,-3,0,400459777.0
37,ATL,deshawn-stevenson,808.0,SG,no,yes,25,2,2,2,2,0,0,1,3,4,1,0,0,1,3,-6,6,400459777.0
38,ATL,dahntay-jones,2008.0,SG,no,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,400459777.0
39,IND,david-west,2177.0,PF,yes,yes,32,6,11,0,0,1,1,2,7,9,2,0,0,3,3,13,13,400459777.0
40,IND,paul-george,4251.0,SF,yes,yes,44,3,13,0,5,17,18,1,10,11,12,1,1,4,3,15,23,400459777.0
41,IND,roy-hibbert,3436.0,C,yes,yes,33,7,17,0,0,2,2,6,2,8,0,1,2,1,3,15,16,400459777.0
42,IND,george-hill,3438.0,PG,yes,yes,37,7,10,3,4,1,1,0,3,3,2,0,0,1,2,19,18,400459777.0
43,IND,lance-stephenson,4244.0,SG,yes,yes,41,5,9,1,3,2,4,1,4,5,4,3,1,3,2,23,13,400459777.0
44,IND,tyler-hansbrough,3991.0,PF,no,yes,17,3,5,0,0,3,4,5,0,5,0,2,0,1,2,2,9,400459777.0
45,IND,jeff-ayres,4008.0,PF,no,yes,14,1,5,0,0,0,0,0,5,5,0,0,0,0,3,4,2,400459777.0
46,IND,dj-augustin,3415.0,PG,no,yes,11,0,0,0,0,2,2,0,1,1,1,1,0,0,0,-2,2,400459777.0
47,IND,orlando-johnson,6595.0,SG,no,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,400459777.0
48,IND,gerald-green,2761.0,SG,no,yes,11,3,8,3,7,2,2,0,1,1,2,0,0,1,1,-7,11,400459777.0
49,IND,sam-young,4020.0,SF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459777.0
50,IND,ian-mahinmi,2774.0,C,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459777.0
51,IND,ben-hansbrough,6657.0,PG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459777.0
52,CHI,carlos-boozer,1703.0,PF,yes,yes,45,12,20,0,0,1,2,3,5,8,4,1,0,2,2,-18,25,400459778.0
53,CHI,luol-deng,2429.0,SF,yes,yes,38,3,11,0,2,0,3,0,2,2,3,0,1,1,3,-16,6,400459778.0
54,CHI,joakim-noah,3224.0,C,yes,yes,13,2,6,0,0,0,0,1,4,5,1,1,1,0,2,-4,4,400459778.0
55,CHI,kirk-hinrich,1981.0,SG,yes,yes,28,0,3,0,1,2,3,0,2,2,2,1,0,1,2,-19,2,400459778.0
56,CHI,jimmy-butler,6430.0,SG,yes,yes,39,5,8,0,0,3,3,0,3,3,2,0,1,0,1,-18,13,400459778.0
57,CHI,taj-gibson,3986.0,PF,no,yes,23,3,5,0,0,3,4,3,4,7,0,0,1,0,4,0,9,400459778.0
58,CHI,nazr-mohammed,568.0,C,no,yes,6,0,1,0,0,0,0,2,0,2,0,0,1,0,0,-2,0,400459778.0
59,CHI,nate-robinson,2782.0,PG,no,yes,20,8,12,1,4,0,0,0,2,2,1,0,0,3,2,2,17,400459778.0
60,CHI,richard-hamilton,294.0,SG,no,yes,7,0,2,0,0,0,0,0,1,1,0,0,0,1,0,-7,0,400459778.0
61,CHI,marco-belinelli,3190.0,SG,no,yes,20,3,8,1,1,6,7,0,3,3,2,1,0,1,1,-3,13,400459778.0
62,CHI,malcolm-thomas,6511.0,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459778.0
63,CHI,daequan-cook,3196.0,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459778.0
64,CHI,marquis-teague,6626.0,G,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459778.0
65,BKN,gerald-wallace,1026.0,SF,yes,yes,37,5,7,1,3,3,5,1,5,6,2,1,2,0,4,22,14,400459778.0
66,BKN,reggie-evans,1828.0,C,yes,yes,32,2,3,0,0,1,2,1,12,13,2,1,0,0,3,13,5,400459778.0
67,BKN,brook-lopez,3448.0,C,yes,yes,32,7,15,0,0,7,7,3,2,5,2,0,3,2,4,19,21,400459778.0
68,BKN,deron-williams,2798.0,PG,yes,yes,35,9,15,2,3,2,2,0,2,2,7,3,0,3,3,24,22,400459778.0
69,BKN,joe-johnson,1007.0,SG,yes,yes,28,7,13,2,5,0,0,0,4,4,4,0,0,1,2,-1,16,400459778.0
70,BKN,mirza-teletovic,4385.0,PF,no,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,400459778.0
71,BKN,kris-humphries,2433.0,PF,no,yes,8,1,2,0,0,0,0,0,1,1,0,0,0,0,2,-5,2,400459778.0
72,BKN,jerry-stackhouse,802.0,SF,no,yes,12,0,3,0,2,0,0,0,2,2,0,0,0,1,0,2,0,400459778.0
73,BKN,andray-blatche,2746.0,C,no,yes,20,6,11,0,0,0,0,1,2,3,0,1,0,0,1,4,12,400459778.0
74,BKN,cj-watson,3277.0,PG,no,yes,23,6,8,1,1,1,1,0,1,1,1,0,0,0,0,9,14,400459778.0
75,BKN,tyshawn-taylor,6625.0,PG,no,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,400459778.0
76,BKN,marshon-brooks,6428.0,SG,no,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,400459778.0
77,BKN,keith-bogans,1995.0,SG,no,yes,10,0,0,0,0,0,0,0,2,2,0,0,0,1,2,1,0,400459778.0
78,HOU,greg-smith,6530.0,PF,yes,yes,17,2,4,0,0,2,4,1,2,3,0,1,0,3,2,-34,6,400459779.0
79,HOU,chandler-parsons,6466.0,SF,yes,yes,25,4,11,1,5,0,0,1,2,3,0,0,0,1,3,-18,9,400459779.0
80,HOU,omer-asik,3414.0,C,yes,yes,27,4,9,0,0,1,4,3,4,7,2,0,0,3,3,-3,9,400459779.0
81,HOU,james-harden,3992.0,PG,yes,yes,34,6,19,1,6,7,7,0,6,6,2,1,0,2,3,-28,20,400459779.0
82,HOU,jeremy-lin,4299.0,PG,yes,yes,32,1,7,0,4,2,2,0,3,3,4,2,0,4,5,-23,4,400459779.0
83,HOU,terrence-jones,6597.0,PF,no,yes,18,2,7,0,2,0,2,4,4,8,1,0,1,1,0,-12,4,400459779.0
84,HOU,donatas-motiejunas,6464.0,PF,no,yes,5,2,2,0,0,1,1,1,0,1,0,0,0,0,0,4,5,400459779.0
85,HOU,patrick-beverley,3964.0,PG,no,yes,28,4,10,2,5,1,1,1,3,4,4,2,0,1,4,-18,11,400459779.0
86,HOU,aaron-brooks,3192.0,PG,no,yes,8,2,6,0,2,1,1,0,1,1,3,0,0,0,1,2,5,400459779.0
87,HOU,james-anderson,4242.0,SG,no,yes,8,0,2,0,2,0,0,0,0,0,0,0,0,0,1,4,0,400459779.0
88,HOU,carlos-delfino,1999.0,SG,no,yes,26,4,10,2,7,0,0,0,2,2,1,0,0,0,2,-13,10,400459779.0
89,HOU,francisco-garcia,2755.0,SG,no,yes,12,2,4,2,3,2,2,0,1,1,0,0,0,0,2,-6,8,400459779.0
90,HOU,thomas-robinson,6618.0,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459779.0
91,OKC,serge-ibaka,3439.0,PF,yes,yes,27,7,11,1,2,2,4,2,5,7,1,0,3,0,1,26,17,400459779.0
92,OKC,thabo-sefolosha,3028.0,SF,yes,yes,24,3,5,1,3,2,2,0,4,4,2,1,0,0,2,21,9,400459779.0
93,OKC,kevin-durant,3202.0,SF,yes,yes,34,7,15,1,5,9,9,0,6,6,4,2,2,2,3,34,24,400459779.0
94,OKC,kendrick-perkins,2018.0,C,yes,yes,19,2,4,0,0,0,0,2,2,4,1,3,1,2,4,24,4,400459779.0
95,OKC,russell-westbrook,3468.0,PG,yes,yes,30,7,15,1,2,4,4,0,8,8,10,2,0,4,2,29,19,400459779.0
96,OKC,nick-collison,1978.0,F,no,yes,19,4,4,0,0,0,0,1,4,5,4,0,1,0,3,7,8,400459779.0
97,OKC,ronnie-brewer,2991.0,SF,no,yes,8,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-2,0,400459779.0
98,OKC,perry-jones,6598.0,SF,no,yes,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-4,0,400459779.0
99,OKC,hasheem-thabeet,4016.0,C,no,yes,5,1,1,0,0,0,0,0,0,0,0,1,0,1,1,-4,2,400459779.0
100,OKC,derek-fisher,246.0,PG,no,yes,12,3,4,3,4,0,0,0,0,0,1,0,0,0,2,6,9,400459779.0
101,OKC,reggie-jackson,6443.0,PG,no,yes,23,4,7,1,2,0,0,0,2,2,4,0,1,2,1,3,9,400459779.0
102,OKC,kevin-martin,2394.0,SG,no,yes,26,5,15,2,6,4,5,0,5,5,0,0,1,1,3,9,16,400459779.0
103,OKC,deandre-liggins,6453.0,SG,no,yes,8,1,1,0,0,1,4,0,3,3,1,0,0,1,1,-4,3,400459779.0
104,HOU,chandler-parsons,6466.0,SF,yes,yes,40,7,23,3,10,0,0,3,4,7,0,0,0,1,3,2,17,400459780.0
105,HOU,omer-asik,3414.0,C,yes,yes,34,3,6,0,0,3,4,3,11,14,0,1,1,2,4,12,9,400459780.0
106,HOU,patrick-beverley,3964.0,PG,yes,yes,41,7,13,2,4,0,0,5,7,12,6,2,1,3,4,4,16,400459780.0
107,HOU,james-harden,3992.0,PG,yes,yes,45,9,24,1,7,17,20,2,9,11,6,1,0,6,3,-4,36,400459780.0
108,HOU,jeremy-lin,4299.0,PG,yes,yes,20,3,7,1,3,0,0,0,4,4,3,0,0,2,2,0,7,400459780.0
109,HOU,greg-smith,6530.0,PF,no,yes,14,3,3,0,0,0,0,4,1,5,0,0,0,1,4,-15,6,400459780.0
110,HOU,aaron-brooks,3192.0,PG,no,yes,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-7,0,400459780.0
111,HOU,carlos-delfino,1999.0,SG,no,yes,36,4,13,3,10,0,0,1,2,3,1,0,0,0,3,-2,11,400459780.0
112,HOU,francisco-garcia,2755.0,SG,no,yes,6,0,1,0,1,0,1,0,1,1,0,0,0,0,0,-5,0,400459780.0
113,HOU,terrence-jones,6597.0,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459780.0
114,HOU,thomas-robinson,6618.0,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459780.0
115,HOU,donatas-motiejunas,6464.0,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459780.0
116,HOU,james-anderson,4242.0,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459780.0
117,OKC,serge-ibaka,3439.0,PF,yes,yes,34,5,6,0,0,2,2,3,8,11,2,0,6,0,2,0,12,400459780.0
118,OKC,thabo-sefolosha,3028.0,SF,yes,yes,36,4,9,3,7,0,0,2,5,7,2,0,1,1,4,1,11,400459780.0
119,OKC,kevin-durant,3202.0,SF,yes,yes,46,10,25,2,9,7,8,1,3,4,9,0,1,1,1,-1,29,400459780.0
120,OKC,kendrick-perkins,2018.0,C,yes,yes,29,2,3,0,0,0,0,1,5,6,0,2,1,4,5,8,4,400459780.0
121,OKC,russell-westbrook,3468.0,PG,yes,yes,37,10,26,1,7,8,10,1,4,5,4,4,0,4,3,1,29,400459780.0
122,OKC,nick-collison,1978.0,F,no,yes,12,1,2,0,0,2,2,2,1,3,0,1,0,0,3,6,4,400459780.0
123,OKC,derek-fisher,246.0,PG,no,yes,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-4,0,400459780.0
124,OKC,reggie-jackson,6443.0,PG,no,yes,19,2,4,2,4,0,0,0,4,4,3,0,0,1,3,10,6,400459780.0
125,OKC,kevin-martin,2394.0,SG,no,yes,21,3,9,3,7,1,2,0,0,0,0,1,0,1,1,-4,10,400459780.0
126,OKC,deandre-liggins,6453.0,SG,no,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,400459780.0
127,OKC,ronnie-brewer,2991.0,SF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459780.0
128,OKC,hasheem-thabeet,4016.0,C,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459780.0
129,OKC,jeremy-lamb,6603.0,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459780.0
130,OKC,serge-ibaka,3439.0,PF,yes,yes,31,7,14,0,0,3,3,7,4,11,0,0,2,1,4,0,17,400459781.0
131,OKC,thabo-sefolosha,3028.0,SF,yes,yes,42,1,7,1,6,0,0,1,8,9,3,2,1,2,5,-1,3,400459781.0
132,OKC,kevin-durant,3202.0,SF,yes,yes,47,13,30,4,9,11,13,1,13,14,4,2,1,4,3,3,41,400459781.0
133,OKC,kendrick-perkins,2018.0,C,yes,yes,16,1,3,0,0,0,0,1,3,4,1,0,0,1,4,7,2,400459781.0
134,OKC,reggie-jackson,6443.0,PG,yes,yes,25,3,6,2,4,6,6,0,2,2,1,0,0,3,2,-9,14,400459781.0
135,OKC,nick-collison,1978.0,F,no,yes,17,2,9,0,0,2,2,3,3,6,0,0,1,0,1,4,6,400459781.0
136,OKC,derek-fisher,246.0,PG,no,yes,24,3,6,1,3,2,2,0,1,1,1,1,1,0,3,14,9,400459781.0
137,OKC,deandre-liggins,6453.0,SG,no,yes,6,0,1,0,0,0,0,0,1,1,1,0,0,0,1,4,0,400459781.0
138,OKC,kevin-martin,2394.0,SG,no,yes,31,3,11,2,4,4,4,0,1,1,3,2,0,0,1,-7,12,400459781.0
139,OKC,perry-jones,6598.0,SF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459781.0
140,OKC,ronnie-brewer,2991.0,SF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459781.0
141,OKC,hasheem-thabeet,4016.0,C,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459781.0
142,OKC,jeremy-lamb,6603.0,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459781.0
143,HOU,chandler-parsons,6466.0,SF,yes,yes,44,8,12,3,6,2,3,1,6,7,7,1,1,5,3,-5,21,400459781.0
144,HOU,omer-asik,3414.0,C,yes,yes,31,1,1,0,0,3,4,1,7,8,0,0,4,0,3,-13,5,400459781.0
145,HOU,patrick-beverley,3964.0,PG,yes,yes,22,3,10,0,3,0,0,0,2,2,3,0,1,0,5,9,6,400459781.0
146,HOU,james-harden,3992.0,PG,yes,yes,44,9,22,2,8,10,15,1,7,8,6,2,2,2,4,0,30,400459781.0
147,HOU,jeremy-lin,4299.0,PG,yes,yes,18,1,6,0,2,0,0,0,0,0,1,0,0,1,1,-23,2,400459781.0
148,HOU,terrence-jones,6597.0,PF,no,yes,17,2,3,0,0,0,1,1,6,7,0,0,0,0,2,10,4,400459781.0
149,HOU,aaron-brooks,3192.0,PG,no,yes,9,2,6,0,2,0,0,0,1,1,2,1,0,0,1,9,4,400459781.0
150,HOU,carlos-delfino,1999.0,SG,no,yes,23,3,10,3,8,2,2,0,3,3,4,1,1,2,1,-16,11,400459781.0
151,HOU,francisco-garcia,2755.0,SG,no,yes,32,7,13,4,8,0,0,1,4,5,0,1,3,1,5,14,18,400459781.0
152,HOU,greg-smith,6530.0,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459781.0
153,HOU,thomas-robinson,6618.0,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459781.0
154,HOU,donatas-motiejunas,6464.0,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459781.0
155,HOU,james-anderson,4242.0,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459781.0
156,OKC,serge-ibaka,3439.0,PF,yes,yes,34,3,8,0,0,2,2,2,3,5,2,0,3,2,2,-15,8,400459782.0
157,OKC,thabo-sefolosha,3028.0,SF,yes,yes,30,2,5,1,4,0,0,1,1,2,2,2,0,1,4,-19,5,400459782.0
158,OKC,kevin-durant,3202.0,SF,yes,yes,42,12,16,1,2,13,15,1,7,8,6,1,0,7,5,-3,38,400459782.0
159,OKC,kendrick-perkins,2018.0,C,yes,yes,9,0,1,0,0,0,0,0,1,1,0,0,0,4,4,-17,0,400459782.0
160,OKC,reggie-jackson,6443.0,PG,yes,yes,36,7,18,2,7,2,2,1,3,4,3,2,0,2,5,3,18,400459782.0
161,OKC,nick-collison,1978.0,F,no,yes,14,1,4,0,0,1,2,2,4,6,2,1,2,0,0,13,3,400459782.0
162,OKC,derek-fisher,246.0,PG,no,yes,29,4,7,4,5,0,0,1,1,2,1,0,0,1,4,8,12,400459782.0
163,OKC,deandre-liggins,6453.0,SG,no,yes,14,1,2,1,2,0,0,0,5,5,0,1,0,0,1,7,3,400459782.0
164,OKC,kevin-martin,2394.0,SG,no,yes,33,5,11,2,5,4,4,1,2,3,2,2,0,3,1,13,16,400459782.0
165,OKC,perry-jones,6598.0,SF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459782.0
166,OKC,ronnie-brewer,2991.0,SF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459782.0
167,OKC,hasheem-thabeet,4016.0,C,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459782.0
168,OKC,jeremy-lamb,6603.0,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459782.0
169,HOU,chandler-parsons,6466.0,SF,yes,yes,41,11,21,3,6,2,3,2,8,10,8,0,1,3,5,5,27,400459782.0
170,HOU,omer-asik,3414.0,C,yes,yes,38,7,10,0,0,3,5,8,6,14,1,1,1,3,4,2,17,400459782.0
171,HOU,patrick-beverley,3964.0,PG,yes,yes,37,5,10,2,4,4,4,1,3,4,3,1,1,0,3,6,16,400459782.0
172,HOU,james-harden,3992.0,PG,yes,yes,35,4,12,0,4,7,8,0,1,1,3,5,1,10,5,9,15,400459782.0
173,HOU,francisco-garcia,2755.0,SG,yes,yes,37,3,9,3,7,0,0,1,1,2,1,1,1,1,5,-5,9,400459782.0
174,HOU,greg-smith,6530.0,PF,no,yes,10,0,1,0,0,1,2,1,0,1,0,0,2,0,1,0,1,400459782.0
175,HOU,aaron-brooks,3192.0,PG,no,yes,16,3,7,1,1,0,0,1,2,3,2,0,0,2,0,-4,7,400459782.0
176,HOU,carlos-delfino,1999.0,SG,no,yes,26,4,6,3,5,2,2,0,4,4,3,2,0,3,3,-3,13,400459782.0
177,HOU,terrence-jones,6597.0,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459782.0
178,HOU,thomas-robinson,6618.0,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459782.0
179,HOU,donatas-motiejunas,6464.0,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459782.0
180,HOU,jeremy-lin,4299.0,PG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459782.0
181,HOU,james-anderson,4242.0,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459782.0
182,HOU,chandler-parsons,6466.0,SF,yes,yes,42,4,12,0,5,2,4,0,5,5,4,0,0,3,4,2,10,400459783.0
183,HOU,omer-asik,3414.0,C,yes,yes,38,4,6,0,0,13,18,1,10,11,0,0,2,2,4,12,21,400459783.0
184,HOU,patrick-beverley,3964.0,PG,yes,yes,39,5,11,2,5,2,2,3,5,8,1,1,1,1,4,3,14,400459783.0
185,HOU,james-harden,3992.0,PG,yes,yes,42,10,16,7,9,4,5,0,8,8,3,1,1,3,2,16,31,400459783.0
186,HOU,francisco-garcia,2755.0,SG,yes,yes,40,6,14,5,12,1,2,1,4,5,3,1,1,2,4,0,18,400459783.0
187,HOU,greg-smith,6530.0,PF,no,yes,10,1,1,0,0,1,2,0,2,2,0,1,0,0,2,-5,3,400459783.0
188,HOU,aaron-brooks,3192.0,PG,no,yes,19,4,11,0,3,2,4,1,2,3,3,0,0,1,1,8,10,400459783.0
189,HOU,carlos-delfino,1999.0,SG,no,yes,10,0,1,0,1,0,0,0,0,0,1,0,0,0,1,-1,0,400459783.0
190,HOU,terrence-jones,6597.0,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459783.0
191,HOU,thomas-robinson,6618.0,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459783.0
192,HOU,donatas-motiejunas,6464.0,PF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459783.0
193,HOU,jeremy-lin,4299.0,PG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459783.0
194,HOU,james-anderson,4242.0,SG,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459783.0
195,OKC,serge-ibaka,3439.0,PF,yes,yes,35,7,14,0,1,0,0,5,4,9,1,0,2,0,4,-3,14,400459783.0
196,OKC,thabo-sefolosha,3028.0,SF,yes,yes,36,3,8,3,6,0,0,3,5,8,6,2,2,0,2,1,9,400459783.0
197,OKC,kevin-durant,3202.0,SF,yes,yes,45,11,23,1,8,13,16,1,6,7,7,1,1,3,3,-8,36,400459783.0
198,OKC,kendrick-perkins,2018.0,C,yes,yes,16,1,3,0,0,0,0,1,4,5,1,1,0,0,3,-13,2,400459783.0
199,OKC,reggie-jackson,6443.0,PG,yes,yes,32,7,15,2,6,4,6,0,4,4,2,0,2,2,4,-13,20,400459783.0
200,OKC,nick-collison,1978.0,F,no,yes,7,3,3,0,0,0,0,2,0,2,0,0,2,0,1,0,6,400459783.0
201,OKC,derek-fisher,246.0,PG,no,yes,29,2,6,2,5,2,4,0,2,2,0,1,0,2,5,7,8,400459783.0
202,OKC,deandre-liggins,6453.0,SG,no,yes,18,1,4,0,2,0,0,0,2,2,1,0,1,0,4,-8,2,400459783.0
203,OKC,kevin-martin,2394.0,SG,no,yes,23,1,10,0,5,1,2,0,4,4,2,0,0,1,2,2,3,400459783.0
204,OKC,ronnie-brewer,2991.0,SF,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459783.0
205,OKC,hasheem-thabeet,4016.0,C,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400459783.0
