,team,season_start_year,season_end_year,season_type,game_month,game_day,game_year,game_date,matchup_id
0,bos,2004,2005,regular,11,3,2004,11/3/2004,241103002
1,bos,2004,2005,regular,11,5,2004,11/5/2004,241105002
2,bos,2004,2005,regular,11,6,2004,11/6/2004,241106018
3,bos,2004,2005,regular,11,10,2004,11/10/2004,241110002
4,bos,2004,2005,regular,11,12,2004,11/12/2004,241112002
5,bos,2004,2005,regular,11,17,2004,11/17/2004,241117027
6,bos,2004,2005,regular,11,19,2004,11/19/2004,241119002
7,bos,2004,2005,regular,11,21,2004,11/21/2004,241121002
8,bos,2004,2005,regular,11,23,2004,11/23/2004,241123011
9,bos,2004,2005,regular,11,24,2004,11/24/2004,241124020
10,bos,2004,2005,regular,11,26,2004,11/26/2004,241126002
11,bos,2004,2005,regular,11,28,2004,11/28/2004,241128014
12,bos,2004,2005,regular,11,29,2004,11/29/2004,241129019
13,bos,2004,2005,regular,12,1,2004,12/1/2004,241201002
14,bos,2004,2005,regular,12,3,2004,12/3/2004,241203002
15,bos,2004,2005,regular,12,5,2004,12/5/2004,241205023
16,bos,2004,2005,regular,12,6,2004,12/6/2004,241206009
17,bos,2004,2005,regular,12,9,2004,12/9/2004,241209022
18,bos,2004,2005,regular,12,11,2004,12/11/2004,241211025
19,bos,2004,2005,regular,12,13,2004,12/13/2004,241213012
20,bos,2004,2005,regular,12,15,2004,12/15/2004,241215002
21,bos,2004,2005,regular,12,17,2004,12/17/2004,241217002
22,bos,2004,2005,regular,12,18,2004,12/18/2004,241218005
23,bos,2004,2005,regular,12,21,2004,12/21/2004,241221014
24,bos,2004,2005,regular,12,22,2004,12/22/2004,241222002
25,bos,2004,2005,regular,12,26,2004,12/26/2004,241226024
26,bos,2004,2005,regular,12,28,2004,12/28/2004,241228006
27,bos,2004,2005,regular,12,29,2004,12/29/2004,241229029
28,bos,2004,2005,regular,12,31,2004,12/31/2004,241231002
29,bos,2004,2005,regular,1,2,2005,1/2/2005,250102008
30,bos,2004,2005,regular,1,3,2005,1/3/2005,250103002
31,bos,2004,2005,regular,1,5,2005,1/5/2005,250105002
32,bos,2004,2005,regular,1,7,2005,1/7/2005,250107002
33,bos,2004,2005,regular,1,8,2005,1/8/2005,250108004
34,bos,2004,2005,regular,1,10,2005,1/10/2005,250110002
35,bos,2004,2005,regular,1,12,2005,1/12/2005,250112028
36,bos,2004,2005,regular,1,14,2005,1/14/2005,250114002
37,bos,2004,2005,regular,1,19,2005,1/19/2005,250119002
38,bos,2004,2005,regular,1,21,2005,1/21/2005,250121017
39,bos,2004,2005,regular,1,22,2005,1/22/2005,250122001
40,bos,2004,2005,regular,1,25,2005,1/25/2005,250125030
41,bos,2004,2005,regular,1,26,2005,1/26/2005,250126002
42,bos,2004,2005,regular,1,28,2005,1/28/2005,250128002
43,bos,2004,2005,regular,1,29,2005,1/29/2005,250129004
44,bos,2004,2005,regular,1,31,2005,1/31/2005,250131002
45,bos,2004,2005,regular,2,2,2005,2/2/2005,250202002
46,bos,2004,2005,regular,2,4,2005,2/4/2005,250204002
47,bos,2004,2005,regular,2,6,2005,2/6/2005,250206016
48,bos,2004,2005,regular,2,8,2005,2/8/2005,250208015
49,bos,2004,2005,regular,2,9,2005,2/9/2005,250209002
50,bos,2004,2005,regular,2,11,2005,2/11/2005,250211002
51,bos,2004,2005,regular,2,13,2005,2/13/2005,250213002
52,bos,2004,2005,regular,2,16,2005,2/16/2005,250216002
53,bos,2004,2005,regular,2,22,2005,2/22/2005,250222013
54,bos,2004,2005,regular,2,23,2005,2/23/2005,250223007
55,bos,2004,2005,regular,2,25,2005,2/25/2005,250225026
56,bos,2004,2005,regular,2,27,2005,2/27/2005,250227021
57,bos,2004,2005,regular,3,2,2005,3/2/2005,250302002
58,bos,2004,2005,regular,3,4,2005,3/4/2005,250304002
59,bos,2004,2005,regular,3,6,2005,3/6/2005,250306002
60,bos,2004,2005,regular,3,9,2005,3/9/2005,250309002
61,bos,2004,2005,regular,3,11,2005,3/11/2005,250311002
62,bos,2004,2005,regular,3,13,2005,3/13/2005,250313002
63,bos,2004,2005,regular,3,14,2005,3/14/2005,250314030
64,bos,2004,2005,regular,3,16,2005,3/16/2005,250316002
65,bos,2004,2005,regular,3,18,2005,3/18/2005,250318010
66,bos,2004,2005,regular,3,19,2005,3/19/2005,250319003
67,bos,2004,2005,regular,3,23,2005,3/23/2005,250323018
68,bos,2004,2005,regular,3,25,2005,3/25/2005,250325002
69,bos,2004,2005,regular,3,26,2005,3/26/2005,250326008
70,bos,2004,2005,regular,3,30,2005,3/30/2005,250330002
71,bos,2004,2005,regular,4,1,2005,4/1/2005,250401001
72,bos,2004,2005,regular,4,3,2005,4/3/2005,250403002
73,bos,2004,2005,regular,4,5,2005,4/5/2005,250405027
74,bos,2004,2005,regular,4,6,2005,4/6/2005,250406002
75,bos,2004,2005,regular,4,9,2005,4/9/2005,250409017
76,bos,2004,2005,regular,4,12,2005,4/12/2005,250412020
77,bos,2004,2005,regular,4,13,2005,4/13/2005,250413015
78,bos,2004,2005,regular,4,15,2005,4/15/2005,250415002
79,bos,2004,2005,regular,4,17,2005,4/17/2005,250417028
80,bos,2004,2005,regular,4,19,2005,4/19/2005,250419005
81,bos,2004,2005,regular,4,20,2005,4/20/2005,250420002
82,bkn,2004,2005,regular,11,3,2004,11/3/2004,241103017
83,bkn,2004,2005,regular,11,5,2004,11/5/2004,241105004
84,bkn,2004,2005,regular,11,6,2004,11/6/2004,241106017
85,bkn,2004,2005,regular,11,9,2004,11/9/2004,241109017
86,bkn,2004,2005,regular,11,10,2004,11/10/2004,241110020
87,bkn,2004,2005,regular,11,13,2004,11/13/2004,241113017
88,bkn,2004,2005,regular,11,15,2004,11/15/2004,241115017
89,bkn,2004,2005,regular,11,17,2004,11/17/2004,241117017
90,bkn,2004,2005,regular,11,20,2004,11/20/2004,241120017
91,bkn,2004,2005,regular,11,23,2004,11/23/2004,241123007
92,bkn,2004,2005,regular,11,25,2004,11/25/2004,241125012
93,bkn,2004,2005,regular,11,26,2004,11/26/2004,241126025
94,bkn,2004,2005,regular,11,28,2004,11/28/2004,241128022
95,bkn,2004,2005,regular,11,30,2004,11/30/2004,241130017
96,bkn,2004,2005,regular,12,1,2004,12/1/2004,241201027
97,bkn,2004,2005,regular,12,4,2004,12/4/2004,241204017
98,bkn,2004,2005,regular,12,6,2004,12/6/2004,241206017
99,bkn,2004,2005,regular,12,7,2004,12/7/2004,241207005
100,bkn,2004,2005,regular,12,10,2004,12/10/2004,241210017
101,bkn,2004,2005,regular,12,11,2004,12/11/2004,241211001
102,bkn,2004,2005,regular,12,14,2004,12/14/2004,241214017
103,bkn,2004,2005,regular,12,17,2004,12/17/2004,241217029
104,bkn,2004,2005,regular,12,19,2004,12/19/2004,241219028
105,bkn,2004,2005,regular,12,21,2004,12/21/2004,241221030
106,bkn,2004,2005,regular,12,22,2004,12/22/2004,241222017
107,bkn,2004,2005,regular,12,27,2004,12/27/2004,241227008
108,bkn,2004,2005,regular,12,28,2004,12/28/2004,241228004
109,bkn,2004,2005,regular,12,30,2004,12/30/2004,241230017
110,bkn,2004,2005,regular,1,1,2005,1/1/2005,250101018
111,bkn,2004,2005,regular,1,4,2005,1/4/2005,250104027
112,bkn,2004,2005,regular,1,5,2005,1/5/2005,250105015
113,bkn,2004,2005,regular,1,7,2005,1/7/2005,250107017
114,bkn,2004,2005,regular,1,8,2005,1/8/2005,250108019
115,bkn,2004,2005,regular,1,11,2005,1/11/2005,250111017
116,bkn,2004,2005,regular,1,13,2005,1/13/2005,250113010
117,bkn,2004,2005,regular,1,15,2005,1/15/2005,250115006
118,bkn,2004,2005,regular,1,17,2005,1/17/2005,250117001
119,bkn,2004,2005,regular,1,19,2005,1/19/2005,250119017
120,bkn,2004,2005,regular,1,21,2005,1/21/2005,250121017
121,bkn,2004,2005,regular,1,23,2005,1/23/2005,250123021
122,bkn,2004,2005,regular,1,25,2005,1/25/2005,250125023
123,bkn,2004,2005,regular,1,26,2005,1/26/2005,250126009
124,bkn,2004,2005,regular,1,28,2005,1/28/2005,250128013
125,bkn,2004,2005,regular,1,29,2005,1/29/2005,250129026
126,bkn,2004,2005,regular,2,1,2005,2/1/2005,250201017
127,bkn,2004,2005,regular,2,2,2005,2/2/2005,250202002
128,bkn,2004,2005,regular,2,5,2005,2/5/2005,250205017
129,bkn,2004,2005,regular,2,7,2005,2/7/2005,250207017
130,bkn,2004,2005,regular,2,9,2005,2/9/2005,250209017
131,bkn,2004,2005,regular,2,11,2005,2/11/2005,250211017
132,bkn,2004,2005,regular,2,13,2005,2/13/2005,250213017
133,bkn,2004,2005,regular,2,15,2005,2/15/2005,250215016
134,bkn,2004,2005,regular,2,16,2005,2/16/2005,250216017
135,bkn,2004,2005,regular,2,22,2005,2/22/2005,250222017
136,bkn,2004,2005,regular,2,23,2005,2/23/2005,250223015
137,bkn,2004,2005,regular,2,25,2005,2/25/2005,250225017
138,bkn,2004,2005,regular,2,27,2005,2/27/2005,250227017
139,bkn,2004,2005,regular,3,2,2005,3/2/2005,250302020
140,bkn,2004,2005,regular,3,3,2005,3/3/2005,250303017
141,bkn,2004,2005,regular,3,5,2005,3/5/2005,250305017
142,bkn,2004,2005,regular,3,8,2005,3/8/2005,250308024
143,bkn,2004,2005,regular,3,9,2005,3/9/2005,250309003
144,bkn,2004,2005,regular,3,12,2005,3/12/2005,250312014
145,bkn,2004,2005,regular,3,13,2005,3/13/2005,250313019
146,bkn,2004,2005,regular,3,16,2005,3/16/2005,250316017
147,bkn,2004,2005,regular,3,18,2005,3/18/2005,250318017
148,bkn,2004,2005,regular,3,20,2005,3/20/2005,250320011
149,bkn,2004,2005,regular,3,22,2005,3/22/2005,250322017
150,bkn,2004,2005,regular,3,24,2005,3/24/2005,250324017
151,bkn,2004,2005,regular,3,26,2005,3/26/2005,250326017
152,bkn,2004,2005,regular,3,28,2005,3/28/2005,250328030
153,bkn,2004,2005,regular,3,30,2005,3/30/2005,250330017
154,bkn,2004,2005,regular,4,1,2005,4/1/2005,250401018
155,bkn,2004,2005,regular,4,2,2005,4/2/2005,250402017
156,bkn,2004,2005,regular,4,5,2005,4/5/2005,250405005
157,bkn,2004,2005,regular,4,7,2005,4/7/2005,250407017
158,bkn,2004,2005,regular,4,9,2005,4/9/2005,250409017
159,bkn,2004,2005,regular,4,13,2005,4/13/2005,250413011
160,bkn,2004,2005,regular,4,15,2005,4/15/2005,250415028
161,bkn,2004,2005,regular,4,17,2005,4/17/2005,250417017
162,bkn,2004,2005,regular,4,19,2005,4/19/2005,250419017
163,bkn,2004,2005,regular,4,20,2005,4/20/2005,250420002
164,ny,2004,2005,regular,11,3,2004,11/3/2004,241103016
165,ny,2004,2005,regular,11,6,2004,11/6/2004,241106018
166,ny,2004,2005,regular,11,9,2004,11/9/2004,241109018
167,ny,2004,2005,regular,11,12,2004,11/12/2004,241112018
168,ny,2004,2005,regular,11,13,2004,11/13/2004,241113011
169,ny,2004,2005,regular,11,16,2004,11/16/2004,241116024
170,ny,2004,2005,regular,11,18,2004,11/18/2004,241118010
171,ny,2004,2005,regular,11,19,2004,11/19/2004,241119006
172,ny,2004,2005,regular,11,21,2004,11/21/2004,241121018
173,ny,2004,2005,regular,11,23,2004,11/23/2004,241123018
174,ny,2004,2005,regular,11,24,2004,11/24/2004,241124028
175,ny,2004,2005,regular,11,27,2004,11/27/2004,241127018
176,ny,2004,2005,regular,11,30,2004,11/30/2004,241130001
177,ny,2004,2005,regular,12,1,2004,12/1/2004,241201018
178,ny,2004,2005,regular,12,3,2004,12/3/2004,241203018
179,ny,2004,2005,regular,12,4,2004,12/4/2004,241204030
180,ny,2004,2005,regular,12,7,2004,12/7/2004,241207029
181,ny,2004,2005,regular,12,8,2004,12/8/2004,241208003
182,ny,2004,2005,regular,12,10,2004,12/10/2004,241210027
183,ny,2004,2005,regular,12,12,2004,12/12/2004,241212018
184,ny,2004,2005,regular,12,14,2004,12/14/2004,241214017
185,ny,2004,2005,regular,12,15,2004,12/15/2004,241215018
186,ny,2004,2005,regular,12,17,2004,12/17/2004,241217020
187,ny,2004,2005,regular,12,19,2004,12/19/2004,241219018
188,ny,2004,2005,regular,12,21,2004,12/21/2004,241221018
189,ny,2004,2005,regular,12,22,2004,12/22/2004,241222002
190,ny,2004,2005,regular,12,26,2004,12/26/2004,241226018
191,ny,2004,2005,regular,12,27,2004,12/27/2004,241227019
192,ny,2004,2005,regular,12,29,2004,12/29/2004,241229018
193,ny,2004,2005,regular,1,1,2005,1/1/2005,250101018
194,ny,2004,2005,regular,1,4,2005,1/4/2005,250104018
195,ny,2004,2005,regular,1,5,2005,1/5/2005,250105014
196,ny,2004,2005,regular,1,8,2005,1/8/2005,250108005
197,ny,2004,2005,regular,1,9,2005,1/9/2005,250109018
198,ny,2004,2005,regular,1,11,2005,1/11/2005,250111018
199,ny,2004,2005,regular,1,15,2005,1/15/2005,250115004
200,ny,2004,2005,regular,1,17,2005,1/17/2005,250117018
201,ny,2004,2005,regular,1,19,2005,1/19/2005,250119028
202,ny,2004,2005,regular,1,21,2005,1/21/2005,250121018
203,ny,2004,2005,regular,1,23,2005,1/23/2005,250123018
204,ny,2004,2005,regular,1,25,2005,1/25/2005,250125018
205,ny,2004,2005,regular,1,28,2005,1/28/2005,250128018
206,ny,2004,2005,regular,1,29,2005,1/29/2005,250129008
207,ny,2004,2005,regular,1,31,2005,1/31/2005,250131012
208,ny,2004,2005,regular,2,1,2005,2/1/2005,250201007
209,ny,2004,2005,regular,2,4,2005,2/4/2005,250204023
210,ny,2004,2005,regular,2,5,2005,2/5/2005,250205021
211,ny,2004,2005,regular,2,7,2005,2/7/2005,250207026
212,ny,2004,2005,regular,2,9,2005,2/9/2005,250209018
213,ny,2004,2005,regular,2,11,2005,2/11/2005,250211002
214,ny,2004,2005,regular,2,13,2005,2/13/2005,250213018
215,ny,2004,2005,regular,2,14,2005,2/14/2005,250214020
216,ny,2004,2005,regular,2,16,2005,2/16/2005,250216018
217,ny,2004,2005,regular,2,22,2005,2/22/2005,250222008
218,ny,2004,2005,regular,2,24,2005,2/24/2005,250224018
219,ny,2004,2005,regular,2,26,2005,2/26/2005,250226018
220,ny,2004,2005,regular,2,28,2005,2/28/2005,250228018
221,ny,2004,2005,regular,3,4,2005,3/4/2005,250304019
222,ny,2004,2005,regular,3,6,2005,3/6/2005,250306018
223,ny,2004,2005,regular,3,8,2005,3/8/2005,250308018
224,ny,2004,2005,regular,3,13,2005,3/13/2005,250313018
225,ny,2004,2005,regular,3,15,2005,3/15/2005,250315018
226,ny,2004,2005,regular,3,18,2005,3/18/2005,250318001
227,ny,2004,2005,regular,3,19,2005,3/19/2005,250319014
228,ny,2004,2005,regular,3,21,2005,3/21/2005,250321018
229,ny,2004,2005,regular,3,23,2005,3/23/2005,250323018
230,ny,2004,2005,regular,3,25,2005,3/25/2005,250325025
231,ny,2004,2005,regular,3,26,2005,3/26/2005,250326022
232,ny,2004,2005,regular,3,28,2005,3/28/2005,250328009
233,ny,2004,2005,regular,3,29,2005,3/29/2005,250329013
234,ny,2004,2005,regular,4,1,2005,4/1/2005,250401018
235,ny,2004,2005,regular,4,3,2005,4/3/2005,250403015
236,ny,2004,2005,regular,4,5,2005,4/5/2005,250405018
237,ny,2004,2005,regular,4,7,2005,4/7/2005,250407017
238,ny,2004,2005,regular,4,8,2005,4/8/2005,250408018
239,ny,2004,2005,regular,4,10,2005,4/10/2005,250410011
240,ny,2004,2005,regular,4,12,2005,4/12/2005,250412018
241,ny,2004,2005,regular,4,14,2005,4/14/2005,250414005
242,ny,2004,2005,regular,4,16,2005,4/16/2005,250416030
243,ny,2004,2005,regular,4,17,2005,4/17/2005,250417018
244,ny,2004,2005,regular,4,19,2005,4/19/2005,250419004
245,ny,2004,2005,regular,4,20,2005,4/20/2005,250420018
246,phi,2004,2005,regular,11,3,2004,11/3/2004,241103002
247,phi,2004,2005,regular,11,5,2004,11/5/2004,241105020
248,phi,2004,2005,regular,11,6,2004,11/6/2004,241106008
249,phi,2004,2005,regular,11,9,2004,11/9/2004,241109018
250,phi,2004,2005,regular,11,10,2004,11/10/2004,241110020
251,phi,2004,2005,regular,11,12,2004,11/12/2004,241112020
252,phi,2004,2005,regular,11,14,2004,11/14/2004,241114020
253,phi,2004,2005,regular,11,16,2004,11/16/2004,241116020
254,phi,2004,2005,regular,11,18,2004,11/18/2004,241118020
255,phi,2004,2005,regular,11,21,2004,11/21/2004,241121014
256,phi,2004,2005,regular,11,24,2004,11/24/2004,241124020
257,phi,2004,2005,regular,11,26,2004,11/26/2004,241126020
258,phi,2004,2005,regular,11,27,2004,11/27/2004,241127019
259,phi,2004,2005,regular,12,1,2004,12/1/2004,241201024
260,phi,2004,2005,regular,12,3,2004,12/3/2004,241203029
261,phi,2004,2005,regular,12,4,2004,12/4/2004,241204010
262,phi,2004,2005,regular,12,6,2004,12/6/2004,241206001
263,phi,2004,2005,regular,12,8,2004,12/8/2004,241208020
264,phi,2004,2005,regular,12,10,2004,12/10/2004,241210004
265,phi,2004,2005,regular,12,12,2004,12/12/2004,241212020
266,phi,2004,2005,regular,12,14,2004,12/14/2004,241214020
267,phi,2004,2005,regular,12,17,2004,12/17/2004,241217020
268,phi,2004,2005,regular,12,18,2004,12/18/2004,241218015
269,phi,2004,2005,regular,12,20,2004,12/20/2004,241220020
270,phi,2004,2005,regular,12,22,2004,12/22/2004,241222011
271,phi,2004,2005,regular,12,27,2004,12/27/2004,241227022
272,phi,2004,2005,regular,12,28,2004,12/28/2004,241228025
273,phi,2004,2005,regular,12,31,2004,12/31/2004,241231007
274,phi,2004,2005,regular,1,2,2005,1/2/2005,250102012
275,phi,2004,2005,regular,1,3,2005,1/3/2005,250103009
276,phi,2004,2005,regular,1,5,2005,1/5/2005,250105026
277,phi,2004,2005,regular,1,7,2005,1/7/2005,250107016
278,phi,2004,2005,regular,1,10,2005,1/10/2005,250110020
279,phi,2004,2005,regular,1,12,2005,1/12/2005,250112004
280,phi,2004,2005,regular,1,14,2005,1/14/2005,250114020
281,phi,2004,2005,regular,1,15,2005,1/15/2005,250115008
282,phi,2004,2005,regular,1,17,2005,1/17/2005,250117020
283,phi,2004,2005,regular,1,19,2005,1/19/2005,250119030
284,phi,2004,2005,regular,1,22,2005,1/22/2005,250122019
285,phi,2004,2005,regular,1,24,2005,1/24/2005,250124020
286,phi,2004,2005,regular,1,26,2005,1/26/2005,250126027
287,phi,2004,2005,regular,1,28,2005,1/28/2005,250128003
288,phi,2004,2005,regular,1,29,2005,1/29/2005,250129006
289,phi,2004,2005,regular,1,31,2005,1/31/2005,250131020
290,phi,2004,2005,regular,2,2,2005,2/2/2005,250202020
291,phi,2004,2005,regular,2,4,2005,2/4/2005,250204020
292,phi,2004,2005,regular,2,6,2005,2/6/2005,250206020
293,phi,2004,2005,regular,2,7,2005,2/7/2005,250207017
294,phi,2004,2005,regular,2,9,2005,2/9/2005,250209020
295,phi,2004,2005,regular,2,11,2005,2/11/2005,250211028
296,phi,2004,2005,regular,2,12,2005,2/12/2005,250212020
297,phi,2004,2005,regular,2,14,2005,2/14/2005,250214020
298,phi,2004,2005,regular,2,16,2005,2/16/2005,250216020
299,phi,2004,2005,regular,2,24,2005,2/24/2005,250224018
300,phi,2004,2005,regular,2,26,2005,2/26/2005,250226020
301,phi,2004,2005,regular,3,1,2005,3/1/2005,250301015
302,phi,2004,2005,regular,3,2,2005,3/2/2005,250302020
303,phi,2004,2005,regular,3,4,2005,3/4/2005,250304020
304,phi,2004,2005,regular,3,5,2005,3/5/2005,250305001
305,phi,2004,2005,regular,3,7,2005,3/7/2005,250307014
306,phi,2004,2005,regular,3,8,2005,3/8/2005,250308020
307,phi,2004,2005,regular,3,11,2005,3/11/2005,250311020
308,phi,2004,2005,regular,3,13,2005,3/13/2005,250313028
309,phi,2004,2005,regular,3,15,2005,3/15/2005,250315020
310,phi,2004,2005,regular,3,18,2005,3/18/2005,250318005
311,phi,2004,2005,regular,3,19,2005,3/19/2005,250319020
312,phi,2004,2005,regular,3,23,2005,3/23/2005,250323020
313,phi,2004,2005,regular,3,25,2005,3/25/2005,250325020
314,phi,2004,2005,regular,3,27,2005,3/27/2005,250327013
315,phi,2004,2005,regular,3,28,2005,3/28/2005,250328023
316,phi,2004,2005,regular,3,30,2005,3/30/2005,250330021
317,phi,2004,2005,regular,4,1,2005,4/1/2005,250401020
318,phi,2004,2005,regular,4,3,2005,4/3/2005,250403002
319,phi,2004,2005,regular,4,6,2005,4/6/2005,250406020
320,phi,2004,2005,regular,4,8,2005,4/8/2005,250408020
321,phi,2004,2005,regular,4,9,2005,4/9/2005,250409027
322,phi,2004,2005,regular,4,12,2005,4/12/2005,250412020
323,phi,2004,2005,regular,4,14,2005,4/14/2005,250414020
324,phi,2004,2005,regular,4,15,2005,4/15/2005,250415011
325,phi,2004,2005,regular,4,17,2005,4/17/2005,250417017
326,phi,2004,2005,regular,4,18,2005,4/18/2005,250418020
327,phi,2004,2005,regular,4,20,2005,4/20/2005,250420020
328,tor,2004,2005,regular,11,3,2004,11/3/2004,241103028
329,tor,2004,2005,regular,11,5,2004,11/5/2004,241105028
330,tor,2004,2005,regular,11,7,2004,11/7/2004,241107028
331,tor,2004,2005,regular,11,9,2004,11/9/2004,241109023
332,tor,2004,2005,regular,11,10,2004,11/10/2004,241110026
333,tor,2004,2005,regular,11,12,2004,11/12/2004,241112025
334,tor,2004,2005,regular,11,13,2004,11/13/2004,241113022
335,tor,2004,2005,regular,11,16,2004,11/16/2004,241116012
336,tor,2004,2005,regular,11,17,2004,11/17/2004,241117007
337,tor,2004,2005,regular,11,19,2004,11/19/2004,241119028
338,tor,2004,2005,regular,11,21,2004,11/21/2004,241121028
339,tor,2004,2005,regular,11,23,2004,11/23/2004,241123027
340,tor,2004,2005,regular,11,24,2004,11/24/2004,241124028
341,tor,2004,2005,regular,11,27,2004,11/27/2004,241127018
342,tor,2004,2005,regular,11,28,2004,11/28/2004,241128028
343,tor,2004,2005,regular,11,30,2004,11/30/2004,241130014
344,tor,2004,2005,regular,12,1,2004,12/1/2004,241201019
345,tor,2004,2005,regular,12,3,2004,12/3/2004,241203002
346,tor,2004,2005,regular,12,4,2004,12/4/2004,241204005
347,tor,2004,2005,regular,12,6,2004,12/6/2004,241206017
348,tor,2004,2005,regular,12,8,2004,12/8/2004,241208008
349,tor,2004,2005,regular,12,10,2004,12/10/2004,241210028
350,tor,2004,2005,regular,12,12,2004,12/12/2004,241212028
351,tor,2004,2005,regular,12,15,2004,12/15/2004,241215028
352,tor,2004,2005,regular,12,17,2004,12/17/2004,241217011
353,tor,2004,2005,regular,12,19,2004,12/19/2004,241219028
354,tor,2004,2005,regular,12,20,2004,12/20/2004,241220010
355,tor,2004,2005,regular,12,22,2004,12/22/2004,241222028
356,tor,2004,2005,regular,12,26,2004,12/26/2004,241226021
357,tor,2004,2005,regular,12,28,2004,12/28/2004,241228013
358,tor,2004,2005,regular,12,29,2004,12/29/2004,241229009
359,tor,2004,2005,regular,1,3,2005,1/3/2005,250103028
360,tor,2004,2005,regular,1,5,2005,1/5/2005,250105028
361,tor,2004,2005,regular,1,7,2005,1/7/2005,250107028
362,tor,2004,2005,regular,1,9,2005,1/9/2005,250109028
363,tor,2004,2005,regular,1,12,2005,1/12/2005,250112028
364,tor,2004,2005,regular,1,14,2005,1/14/2005,250114020
365,tor,2004,2005,regular,1,16,2005,1/16/2005,250116028
366,tor,2004,2005,regular,1,17,2005,1/17/2005,250117016
367,tor,2004,2005,regular,1,19,2005,1/19/2005,250119028
368,tor,2004,2005,regular,1,21,2005,1/21/2005,250121027
369,tor,2004,2005,regular,1,23,2005,1/23/2005,250123028
370,tor,2004,2005,regular,1,26,2005,1/26/2005,250126028
371,tor,2004,2005,regular,1,28,2005,1/28/2005,250128030
372,tor,2004,2005,regular,1,30,2005,1/30/2005,250130028
373,tor,2004,2005,regular,2,2,2005,2/2/2005,250202011
374,tor,2004,2005,regular,2,4,2005,2/4/2005,250204028
375,tor,2004,2005,regular,2,6,2005,2/6/2005,250206028
376,tor,2004,2005,regular,2,8,2005,2/8/2005,250208005
377,tor,2004,2005,regular,2,9,2005,2/9/2005,250209028
378,tor,2004,2005,regular,2,11,2005,2/11/2005,250211028
379,tor,2004,2005,regular,2,13,2005,2/13/2005,250213028
380,tor,2004,2005,regular,2,16,2005,2/16/2005,250216028
381,tor,2004,2005,regular,2,22,2005,2/22/2005,250222017
382,tor,2004,2005,regular,2,25,2005,2/25/2005,250225015
383,tor,2004,2005,regular,2,27,2005,2/27/2005,250227028
384,tor,2004,2005,regular,3,2,2005,3/2/2005,250302024
385,tor,2004,2005,regular,3,4,2005,3/4/2005,250304029
386,tor,2004,2005,regular,3,6,2005,3/6/2005,250306003
387,tor,2004,2005,regular,3,7,2005,3/7/2005,250307006
388,tor,2004,2005,regular,3,9,2005,3/9/2005,250309028
389,tor,2004,2005,regular,3,11,2005,3/11/2005,250311028
390,tor,2004,2005,regular,3,13,2005,3/13/2005,250313028
391,tor,2004,2005,regular,3,16,2005,3/16/2005,250316002
392,tor,2004,2005,regular,3,18,2005,3/18/2005,250318008
393,tor,2004,2005,regular,3,20,2005,3/20/2005,250320028
394,tor,2004,2005,regular,3,23,2005,3/23/2005,250323028
395,tor,2004,2005,regular,3,25,2005,3/25/2005,250325020
396,tor,2004,2005,regular,3,26,2005,3/26/2005,250326001
397,tor,2004,2005,regular,3,29,2005,3/29/2005,250329014
398,tor,2004,2005,regular,3,30,2005,3/30/2005,250330019
399,tor,2004,2005,regular,4,1,2005,4/1/2005,250401030
400,tor,2004,2005,regular,4,3,2005,4/3/2005,250403028
401,tor,2004,2005,regular,4,6,2005,4/6/2005,250406028
402,tor,2004,2005,regular,4,8,2005,4/8/2005,250408028
403,tor,2004,2005,regular,4,9,2005,4/9/2005,250409004
404,tor,2004,2005,regular,4,11,2005,4/11/2005,250411028
405,tor,2004,2005,regular,4,12,2005,4/12/2005,250412018
406,tor,2004,2005,regular,4,15,2005,4/15/2005,250415028
407,tor,2004,2005,regular,4,17,2005,4/17/2005,250417028
408,tor,2004,2005,regular,4,19,2005,4/19/2005,250419015
409,tor,2004,2005,regular,4,20,2005,4/20/2005,250420028
410,gs,2004,2005,regular,11,3,2004,11/3/2004,241103009
411,gs,2004,2005,regular,11,5,2004,11/5/2004,241105009
412,gs,2004,2005,regular,11,6,2004,11/6/2004,241106009
413,gs,2004,2005,regular,11,8,2004,11/8/2004,241108006
414,gs,2004,2005,regular,11,10,2004,11/10/2004,241110024
415,gs,2004,2005,regular,11,12,2004,11/12/2004,241112029
416,gs,2004,2005,regular,11,13,2004,11/13/2004,241113030
417,gs,2004,2005,regular,11,15,2004,11/15/2004,241115005
418,gs,2004,2005,regular,11,17,2004,11/17/2004,241117009
419,gs,2004,2005,regular,11,20,2004,11/20/2004,241120009
420,gs,2004,2005,regular,11,23,2004,11/23/2004,241123009
421,gs,2004,2005,regular,11,26,2004,11/26/2004,241126009
422,gs,2004,2005,regular,11,28,2004,11/28/2004,241128012
423,gs,2004,2005,regular,12,1,2004,12/1/2004,241201009
424,gs,2004,2005,regular,12,3,2004,12/3/2004,241203013
425,gs,2004,2005,regular,12,4,2004,12/4/2004,241204009
426,gs,2004,2005,regular,12,6,2004,12/6/2004,241206009
427,gs,2004,2005,regular,12,7,2004,12/7/2004,241207021
428,gs,2004,2005,regular,12,10,2004,12/10/2004,241210009
429,gs,2004,2005,regular,12,12,2004,12/12/2004,241212009
430,gs,2004,2005,regular,12,14,2004,12/14/2004,241214006
431,gs,2004,2005,regular,12,15,2004,12/15/2004,241215003
432,gs,2004,2005,regular,12,17,2004,12/17/2004,241217010
